Compound_id_(PubChem/ChEMBL)	InterPro_Domain_id	TP	FN	FP	TN	Recall	Precision	Accuracy	F1-score	MCC
613528	IPR001245	4	4	0	13	0.5000	1.0000	0.8095	0.6667	0.6183
613528	IPR020635	4	4	0	13	0.5000	1.0000	0.8095	0.6667	0.6183
6142670	IPR017452	25	10	4	5	0.7143	0.8621	0.6818	0.7812	0.2296
6169	IPR017452	26	21	0	39	0.5532	1.0000	0.7558	0.7123	0.5996
619024	IPR017452	5	0	0	5	1.0000	1.0000	1.0000	1.0000	1.0000
619250	IPR000719	3	3	0	9	0.5000	1.0000	0.8000	0.6667	0.6124
620237	IPR001148	4	1	0	7	0.8000	1.0000	0.9167	0.8889	0.8367
6224	IPR000536	8	3	3	3	0.7273	0.7273	0.6471	0.7273	0.2273
6224	IPR001628	8	3	3	3	0.7273	0.7273	0.6471	0.7273	0.2273
62556	IPR000536	11	5	4	7	0.6875	0.7333	0.6667	0.7097	0.3202
62556	IPR001628	11	5	4	7	0.6875	0.7333	0.6667	0.7097	0.3202
625773	IPR017452	4	4	2	22	0.5000	0.6667	0.8125	0.5714	0.4623
6279	IPR000536	4	4	2	5	0.5000	0.6667	0.6000	0.5714	0.2182
6279	IPR001628	4	4	2	5	0.5000	0.6667	0.6000	0.5714	0.2182
62853	IPR002073	14	11	5	10	0.5600	0.7368	0.6000	0.6364	0.2197
62853	IPR003607	14	11	5	10	0.5600	0.7368	0.6000	0.6364	0.2197
62882	IPR017452	19	18	1	19	0.5135	0.9500	0.6667	0.6667	0.4635
62935	IPR017452	16	5	1	4	0.7619	0.9412	0.7692	0.8421	0.4655
62959	IPR000719	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR001245	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR020635	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR028174	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR033702	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR034670	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR034673	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR035014	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62959	IPR039192	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR000719	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR001245	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR020635	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR028174	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR033702	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR034670	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR034673	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR035014	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62960	IPR039192	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
62978	IPR017452	14	12	0	24	0.5385	1.0000	0.7600	0.7000	0.5991
6305587	IPR017452	12	11	2	8	0.5217	0.8571	0.6061	0.6486	0.2992
634031	IPR017452	13	10	0	9	0.5652	1.0000	0.6875	0.7222	0.5174
6403829	IPR001650	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
6403829	IPR011545	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
6403829	IPR014001	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
6403829	IPR032284	3	3	1	8	0.5000	0.7500	0.7333	0.6000	0.4308
6419753	IPR000719	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR001245	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR015725	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR020635	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR028174	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR030611	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR033702	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR034670	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR034672	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR034673	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR035014	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR035064	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR035588	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR035589	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419753	IPR039192	204	8	40	6	0.9623	0.8361	0.8140	0.8947	0.1566
6419765	IPR000719	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR001245	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR015725	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR020635	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR034670	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR034673	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR035014	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR035064	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR035588	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR035589	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419765	IPR039192	125	3	69	2	0.9766	0.6443	0.6382	0.7764	0.0145
6419921	IPR017452	24	13	0	9	0.6486	1.0000	0.7174	0.7869	0.5151
6419962	IPR017452	26	21	0	39	0.5532	1.0000	0.7558	0.7123	0.5996
6420019	IPR017452	14	9	0	6	0.6087	1.0000	0.6897	0.7568	0.4934
643606	IPR017452	26	21	0	39	0.5532	1.0000	0.7558	0.7123	0.5996
6437306	IPR001148	11	10	0	16	0.5238	1.0000	0.7297	0.6875	0.5678
6439420	IPR000742	5	2	3	2	0.7143	0.6250	0.5833	0.6667	0.1195
6439421	IPR000742	5	2	3	2	0.7143	0.6250	0.5833	0.6667	0.1195
644019	IPR017452	6	1	0	6	0.8571	1.0000	0.9231	0.9231	0.8571
644073	IPR017452	10	2	3	6	0.8333	0.7692	0.7619	0.8000	0.5095
6441562	IPR000719	7	6	0	10	0.5385	1.0000	0.7391	0.7000	0.5801
6441562	IPR000961	7	6	0	10	0.5385	1.0000	0.7391	0.7000	0.5801
6441562	IPR002219	7	6	0	10	0.5385	1.0000	0.7391	0.7000	0.5801
6441562	IPR017892	7	6	0	10	0.5385	1.0000	0.7391	0.7000	0.5801
6441562	IPR020454	7	6	0	10	0.5385	1.0000	0.7391	0.7000	0.5801
6442177	IPR000719	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR001245	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR015725	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR020635	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR028174	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR030611	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR034670	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR034672	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR034673	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR035014	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR035064	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR035588	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR035589	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
6442177	IPR039192	170	27	41	11	0.8629	0.8057	0.7269	0.8333	0.0842
644354	IPR000719	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR001245	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR015725	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR020635	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR028174	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR030611	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR033702	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR034670	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR034672	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR034673	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR035014	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR035064	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR035588	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR035589	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644354	IPR039192	161	5	46	3	0.9699	0.7778	0.7628	0.8633	0.0689
644466	IPR017452	5	4	0	17	0.5556	1.0000	0.8462	0.7143	0.6706
6450842	IPR000719	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR001245	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR015725	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR020635	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR028174	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR030611	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR034670	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR034672	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR035014	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR035064	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR035588	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR035589	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6450842	IPR039192	157	24	46	13	0.8674	0.7734	0.7083	0.8177	0.1046
6463885	IPR000536	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
6463885	IPR001628	3	3	0	8	0.5000	1.0000	0.7857	0.6667	0.6030
6464027	IPR001148	7	2	6	8	0.7778	0.5385	0.6522	0.6364	0.3438
650387	IPR000719	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR001245	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR020635	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR028174	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR030611	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR033702	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR034670	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR034673	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR035014	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR035588	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR035589	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
650387	IPR039192	130	9	1	10	0.9353	0.9924	0.9333	0.9630	0.6618
65057	IPR000536	3	3	2	3	0.5000	0.6000	0.5455	0.5455	0.1000
65057	IPR001628	3	3	2	3	0.5000	0.6000	0.5455	0.5455	0.1000
650772	IPR001254	4	2	0	8	0.6667	1.0000	0.8571	0.8000	0.7303
65399	IPR000719	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR001245	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR015725	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR020635	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR028174	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR030611	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR034670	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR034672	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR034673	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR035014	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR035064	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR035588	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR035589	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
65399	IPR039192	164	16	47	17	0.9111	0.7773	0.7418	0.8389	0.2273
6539952	IPR000719	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR001245	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR015725	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR020635	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR028174	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR030611	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR033702	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR034670	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR034672	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR034673	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR035014	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR035064	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR035588	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR035589	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6539952	IPR039192	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6541811	IPR001126	3	3	0	5	0.5000	1.0000	0.7273	0.6667	0.5590
6541811	IPR017961	3	3	0	5	0.5000	1.0000	0.7273	0.6667	0.5590
654458	IPR001254	4	3	1	11	0.5714	0.8000	0.7895	0.6667	0.5347
65494	IPR017452	5	3	0	5	0.6250	1.0000	0.7692	0.7692	0.6250
655290	IPR000719	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR001245	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR020635	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR028174	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR030611	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR033702	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR034670	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR034672	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR035056	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR035064	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
655290	IPR039192	46	10	2	7	0.8214	0.9583	0.8154	0.8846	0.4709
65552	IPR000536	5	5	2	4	0.5000	0.7143	0.5625	0.5882	0.1627
65552	IPR001628	5	5	2	4	0.5000	0.7143	0.5625	0.5882	0.1627
656641	IPR000536	5	1	1	7	0.8333	0.8333	0.8571	0.8333	0.7083
656641	IPR001628	5	1	1	7	0.8333	0.8333	0.8571	0.8333	0.7083
658319	IPR000719	3	2	0	6	0.6000	1.0000	0.8182	0.7500	0.6708
658319	IPR039192	3	2	0	6	0.6000	1.0000	0.8182	0.7500	0.6708
658532	IPR001254	4	1	0	8	0.8000	1.0000	0.9231	0.8889	0.8433
65872	IPR002018	9	9	1	13	0.5000	0.9000	0.6875	0.6429	0.4587
65872	IPR014788	9	9	1	13	0.5000	0.9000	0.6875	0.6429	0.4587
659287	IPR017452	3	3	0	12	0.5000	1.0000	0.8333	0.6667	0.6325
6602241	IPR017452	6	4	0	7	0.6000	1.0000	0.7647	0.7500	0.6179
6602555	IPR017452	13	12	5	6	0.5200	0.7222	0.5278	0.6047	0.0603
66030	IPR017452	10	10	1	28	0.5000	0.9091	0.7755	0.6452	0.5484
6603611	IPR017452	3	2	1	7	0.6000	0.7500	0.7692	0.6667	0.5007
6603731	IPR017452	7	6	3	5	0.5385	0.7000	0.5714	0.6087	0.1589
6603763	IPR017452	24	21	1	19	0.5333	0.9600	0.6615	0.6857	0.4585
6603792	IPR000719	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR001245	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR015725	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR020635	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR028174	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR030611	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR033702	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR034670	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR034672	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR034673	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR035014	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR035064	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR035588	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR035589	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603792	IPR039192	206	15	42	26	0.9321	0.8306	0.8028	0.8785	0.3823
6603808	IPR017452	18	11	0	7	0.6207	1.0000	0.6944	0.7660	0.4913
6603856	IPR017452	5	3	0	5	0.6250	1.0000	0.7692	0.7692	0.6250
6603857	IPR000719	16	12	1	16	0.5714	0.9412	0.7111	0.7111	0.5126
6603857	IPR001245	16	12	1	16	0.5714	0.9412	0.7111	0.7111	0.5126
6603857	IPR020635	16	12	1	16	0.5714	0.9412	0.7111	0.7111	0.5126
6603866	IPR017452	26	10	5	5	0.7222	0.8387	0.6739	0.7761	0.1955
6603867	IPR017452	12	11	2	9	0.5217	0.8571	0.6176	0.6486	0.3231
6603900	IPR017452	8	7	0	12	0.5333	1.0000	0.7407	0.6957	0.5804
6603931	IPR017452	10	6	0	6	0.6250	1.0000	0.7273	0.7692	0.5590
6603950	IPR017452	22	19	3	39	0.5366	0.8800	0.7349	0.6667	0.5069
6603962	IPR000719	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR001245	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR020635	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR028174	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR034672	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR034673	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR035588	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR035589	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6603962	IPR039192	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
6604030	IPR017452	29	23	1	26	0.5577	0.9667	0.6962	0.7073	0.5088
6604280	IPR017452	13	4	0	7	0.7647	1.0000	0.8333	0.8667	0.6976
6604355	IPR017452	27	20	0	27	0.5745	1.0000	0.7297	0.7297	0.5745
6604561	IPR001254	5	4	0	5	0.5556	1.0000	0.7143	0.7143	0.5556
6604570	IPR017452	21	9	1	5	0.7000	0.9545	0.7222	0.8077	0.4077
6604748	IPR017452	12	11	2	8	0.5217	0.8571	0.6061	0.6486	0.2992
6604897	IPR017452	5	3	4	3	0.6250	0.5556	0.5333	0.5882	0.0546
6604902	IPR017452	24	15	1	5	0.6154	0.9600	0.6444	0.7500	0.3070
6604905	IPR000719	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR001245	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR015725	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR020635	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR028174	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR030611	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR034670	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR034672	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR034673	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR035014	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR035064	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR035588	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR035589	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604905	IPR039192	164	19	46	11	0.8962	0.7810	0.7292	0.8346	0.1147
6604931	IPR000719	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR001245	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR015725	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR020635	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR028174	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR030611	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR034670	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR034672	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR034673	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR035014	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR035064	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR035588	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR035589	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
6604931	IPR039192	154	14	58	10	0.9167	0.7264	0.6949	0.8105	0.0955
66062	IPR017452	29	23	1	26	0.5577	0.9667	0.6962	0.7073	0.5088
66069	IPR017452	26	22	2	23	0.5417	0.9286	0.6712	0.6842	0.4505
6610278	IPR000719	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR001245	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR015725	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR020635	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR028174	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR030611	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR034670	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR034672	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR034673	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR035014	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR035064	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR035588	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR035589	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6610278	IPR039192	190	5	50	4	0.9744	0.7917	0.7791	0.8736	0.1069
6618	IPR000719	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR001245	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR020635	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR028174	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR030611	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR034670	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR035588	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR035589	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6618	IPR039192	65	9	0	26	0.8784	1.0000	0.9100	0.9353	0.8078
6623	IPR000536	6	3	5	6	0.6667	0.5455	0.6000	0.6000	0.2121
6623	IPR001628	6	3	5	6	0.6667	0.5455	0.6000	0.6000	0.2121
662416	IPR000014	3	3	0	11	0.5000	1.0000	0.8235	0.6667	0.6268
662416	IPR011598	3	3	0	11	0.5000	1.0000	0.8235	0.6667	0.6268
662416	IPR013655	3	3	0	11	0.5000	1.0000	0.8235	0.6667	0.6268
662416	IPR013767	3	3	0	11	0.5000	1.0000	0.8235	0.6667	0.6268
66259	IPR017452	26	12	1	6	0.6842	0.9630	0.7111	0.8000	0.4005
664105	IPR017452	3	3	0	12	0.5000	1.0000	0.8333	0.6667	0.6325
664856	IPR017452	4	1	1	15	0.8000	0.8000	0.9048	0.8000	0.7375
665294	IPR000719	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR001245	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR020635	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR028174	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR033702	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR034670	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR034673	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR035014	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
665294	IPR039192	117	11	0	21	0.9141	1.0000	0.9262	0.9551	0.7745
66559777	IPR017452	35	11	1	10	0.7609	0.9722	0.7895	0.8537	0.5481
667044	IPR017452	3	3	3	11	0.5000	0.5000	0.7000	0.5000	0.2857
667639	IPR000719	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR001245	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR020635	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR028174	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR034672	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR034673	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR035588	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
667639	IPR035589	53	33	2	18	0.6163	0.9636	0.6698	0.7518	0.4043
