KEGG_GeneID	UniProtID	KEGG_PathwayID	KEGG_PathwayName
hsa:480	Q13733	hsa04978	Mineral absorption
hsa:481	P05026	hsa04978	Mineral absorption
hsa:481	A3KLL5	hsa04978	Mineral absorption
hsa:482	P14415	hsa04978	Mineral absorption
hsa:483	P54709	hsa04978	Mineral absorption
hsa:486	P54710	hsa04978	Mineral absorption
hsa:7018	P02787	hsa04978	Mineral absorption
hsa:7018	Q06AH7	hsa04978	Mineral absorption
hsa:7018	A0PJA6	hsa04978	Mineral absorption
hsa:4891	P49281	hsa04978	Mineral absorption
hsa:4891	A0A0X8GKR4	hsa04978	Mineral absorption
hsa:2495	P02794	hsa04978	Mineral absorption
hsa:2495	A0A024R525	hsa04978	Mineral absorption
hsa:2512	P02792	hsa04978	Mineral absorption
hsa:2512	A0A384MDR3	hsa04978	Mineral absorption
hsa:30061	Q9NP59	hsa04978	Mineral absorption
hsa:54822	Q96QT4	hsa04978	Mineral absorption
hsa:54822	A0A024R5V1	hsa04978	Mineral absorption
hsa:10568	O95436	hsa04978	Mineral absorption
hsa:142680	Q8N130	hsa04978	Mineral absorption
hsa:6569	Q06495	hsa04978	Mineral absorption
hsa:6569	A0A024R7R9	hsa04978	Mineral absorption
hsa:6569	Q7Z725	hsa04978	Mineral absorption
hsa:6569	Q86VN6	hsa04978	Mineral absorption
hsa:7421	P11473	hsa04978	Mineral absorption
hsa:7421	F1D8P8	hsa04978	Mineral absorption
hsa:6550	P48764	hsa04978	Mineral absorption
hsa:55503	Q9H1D0	hsa04978	Mineral absorption
hsa:1811	P40879	hsa04978	Mineral absorption
hsa:6523	P13866	hsa04978	Mineral absorption
hsa:340024	Q695T7	hsa04978	Mineral absorption
hsa:115019	Q7LBE3	hsa04978	Mineral absorption
hsa:1181	P51788	hsa04978	Mineral absorption
hsa:140803	Q9BX84	hsa04978	Mineral absorption
hsa:261729	Q8NFT2	hsa04978	Mineral absorption
hsa:261729	Q6YPB2	hsa04978	Mineral absorption
hsa:261729	B3KS24	hsa04978	Mineral absorption
hsa:26872	Q9UHE8	hsa04978	Mineral absorption
hsa:4489	P04731	hsa04978	Mineral absorption
hsa:4490	P07438	hsa04978	Mineral absorption
hsa:4493	P04732	hsa04978	Mineral absorption
hsa:4494	P04733	hsa04978	Mineral absorption
hsa:4495	P13640	hsa04978	Mineral absorption
hsa:4496	P80294	hsa04978	Mineral absorption
hsa:4496	A0A140VJP7	hsa04978	Mineral absorption
hsa:4499	Q8N339	hsa04978	Mineral absorption
hsa:4499	A0A024R6T4	hsa04978	Mineral absorption
hsa:4501	P80297	hsa04978	Mineral absorption
hsa:4501	A0A140VJP8	hsa04978	Mineral absorption
hsa:4502	P02795	hsa04978	Mineral absorption
hsa:475	O00244	hsa04978	Mineral absorption
hsa:55630	Q6P5W5	hsa04978	Mineral absorption
hsa:645745	P0DM35	hsa04978	Mineral absorption
hsa:65010	Q9BXS9	hsa04978	Mineral absorption
hsa:65010	Q9Y3Y1	hsa04978	Mineral absorption
hsa:7779	Q9Y6M5	hsa04978	Mineral absorption
hsa:795	P29377	hsa04978	Mineral absorption
hsa:79901	Q53TN4	hsa04978	Mineral absorption
hsa:10018	O43521	hsa04215	Apoptosis
hsa:581	Q07812	hsa04215	Apoptosis
hsa:596	P10415	hsa04215	Apoptosis
hsa:596	A0A024R2B3	hsa04215	Apoptosis
hsa:598	Q07817	hsa04215	Apoptosis
hsa:598	A0A0S2Z3C5	hsa04215	Apoptosis
hsa:5599	P45983	hsa04215	Apoptosis
hsa:5599	A1L4K2	hsa04215	Apoptosis
hsa:5601	P45984	hsa04215	Apoptosis
hsa:5602	P53779	hsa04215	Apoptosis
hsa:5602	A0A286YF97	hsa04215	Apoptosis
hsa:27113	Q96PG8	hsa04215	Apoptosis
hsa:27113	Q9BXH1	hsa04215	Apoptosis
hsa:317	O14727	hsa04215	Apoptosis
hsa:329	Q13490	hsa04215	Apoptosis
hsa:330	Q13489	hsa04215	Apoptosis
hsa:331	P98170	hsa04215	Apoptosis
hsa:332	O15392	hsa04215	Apoptosis
hsa:332	A0A0B4J1S3	hsa04215	Apoptosis
hsa:5366	Q13794	hsa04215	Apoptosis
hsa:5366	A0A0S2Z490	hsa04215	Apoptosis
hsa:54205	P99999	hsa04215	Apoptosis
hsa:54205	G4XXL9	hsa04215	Apoptosis
hsa:578	Q16611	hsa04215	Apoptosis
hsa:578	A0A0S2Z391	hsa04215	Apoptosis
hsa:637	P55957	hsa04215	Apoptosis
hsa:637	A8ASI8	hsa04215	Apoptosis
hsa:637	B3KT21	hsa04215	Apoptosis
hsa:836	P42574	hsa04215	Apoptosis
hsa:841	Q14790	hsa04215	Apoptosis
hsa:842	P55211	hsa04215	Apoptosis
hsa:8772	Q13158	hsa04215	Apoptosis
hsa:4804	P08138	hsa04215	Apoptosis
hsa:7132	P19438	hsa04215	Apoptosis
hsa:57448	Q9NR09	hsa04215	Apoptosis
hsa:79444	Q96CA5	hsa04215	Apoptosis
hsa:441925	A8MW95	hsa04215	Apoptosis
hsa:8678	Q14457	hsa04215	Apoptosis
hsa:8678	A0A024R1X5	hsa04215	Apoptosis
hsa:27429	O43464	hsa04215	Apoptosis
hsa:27429	A0A384MDW9	hsa04215	Apoptosis
hsa:5414	Q8NEP4	hsa04215	Apoptosis
hsa:56616	Q9NR28	hsa04215	Apoptosis
hsa:56616	A0A0S2Z5U7	hsa04215	Apoptosis
hsa:840	P55210	hsa04215	Apoptosis
hsa:666	Q9UMX3	hsa04215	Apoptosis
hsa:666	A0A024R4A8	hsa04215	Apoptosis
hsa:1977	P06730	hsa03013	RNA transport
hsa:1978	Q13541	hsa03013	RNA transport
hsa:253314	A6NMX2	hsa03013	RNA transport
hsa:9470	O60573	hsa03013	RNA transport
hsa:9470	Q53RG0	hsa03013	RNA transport
hsa:10248	O75817	hsa03013	RNA transport
hsa:10482	Q9UBU9	hsa03013	RNA transport
hsa:10556	P78346	hsa03013	RNA transport
hsa:10557	P78345	hsa03013	RNA transport
hsa:10775	O95707	hsa03013	RNA transport
hsa:10799	O75818	hsa03013	RNA transport
hsa:10940	Q99575	hsa03013	RNA transport
hsa:138716	Q8N5L8	hsa03013	RNA transport
hsa:29107	Q9UKK6	hsa03013	RNA transport
hsa:51068	Q96D46	hsa03013	RNA transport
hsa:51367	Q969H6	hsa03013	RNA transport
hsa:54913	Q9BUL9	hsa03013	RNA transport
hsa:55916	Q9NPJ8	hsa03013	RNA transport
hsa:55998	Q9H1B4	hsa03013	RNA transport
hsa:56000	Q9H4D5	hsa03013	RNA transport
hsa:56001	Q9GZY0	hsa03013	RNA transport
hsa:5901	P62826	hsa03013	RNA transport
hsa:728343	Q9GZY0	hsa03013	RNA transport
hsa:7514	O14980	hsa03013	RNA transport
hsa:7514	B3KWD0	hsa03013	RNA transport
hsa:100101267	B4DET5	hsa03013	RNA transport
hsa:100101267	B4DDR5	hsa03013	RNA transport
hsa:10073	O95149	hsa03013	RNA transport
hsa:10189	Q86V81	hsa03013	RNA transport
hsa:10189	E9PB61	hsa03013	RNA transport
hsa:10209	P41567	hsa03013	RNA transport
hsa:10209	Q6IAV3	hsa03013	RNA transport
hsa:10250	Q8IYB3	hsa03013	RNA transport
hsa:10250	A0A0S2Z4W1	hsa03013	RNA transport
hsa:10284	O00422	hsa03013	RNA transport
hsa:10289	O60739	hsa03013	RNA transport
hsa:10289	Q6FG85	hsa03013	RNA transport
hsa:10419	O14744	hsa03013	RNA transport
hsa:10460	Q9Y6A5	hsa03013	RNA transport
hsa:10605	Q9H074	hsa03013	RNA transport
hsa:10762	Q9UKX7	hsa03013	RNA transport
hsa:10762	A0A024R4X7	hsa03013	RNA transport
hsa:10921	Q15287	hsa03013	RNA transport
hsa:10921	D3DU92	hsa03013	RNA transport
hsa:11097	O15504	hsa03013	RNA transport
hsa:11102	O95059	hsa03013	RNA transport
hsa:11171	Q9Y3F4	hsa03013	RNA transport
hsa:11218	Q9UHI6	hsa03013	RNA transport
hsa:11218	Q9H4N4	hsa03013	RNA transport
hsa:11260	O43592	hsa03013	RNA transport
hsa:1207	P54105	hsa03013	RNA transport
hsa:129401	Q8NFH5	hsa03013	RNA transport
hsa:140886	Q96DU9	hsa03013	RNA transport
hsa:1915	P68104	hsa03013	RNA transport
hsa:1915	Q6IPS9	hsa03013	RNA transport
hsa:1917	Q05639	hsa03013	RNA transport
hsa:1964	P47813	hsa03013	RNA transport
hsa:1965	P05198	hsa03013	RNA transport
hsa:1965	Q53XC0	hsa03013	RNA transport
hsa:1967	Q14232	hsa03013	RNA transport
hsa:1968	P41091	hsa03013	RNA transport
hsa:1973	P60842	hsa03013	RNA transport
hsa:1974	Q14240	hsa03013	RNA transport
hsa:1975	P23588	hsa03013	RNA transport
hsa:1979	Q13542	hsa03013	RNA transport
hsa:1979	A0A024QZM3	hsa03013	RNA transport
hsa:1981	Q04637	hsa03013	RNA transport
hsa:1981	Q96I65	hsa03013	RNA transport
hsa:1982	P78344	hsa03013	RNA transport
hsa:1982	Q2TU89	hsa03013	RNA transport
hsa:1983	P55010	hsa03013	RNA transport
hsa:1983	A0A024R6Q1	hsa03013	RNA transport
hsa:22794	O15234	hsa03013	RNA transport
hsa:22916	P52298	hsa03013	RNA transport
hsa:22985	Q9UKV3	hsa03013	RNA transport
hsa:23165	Q92621	hsa03013	RNA transport
hsa:23191	Q7L576	hsa03013	RNA transport
hsa:23225	Q8TEM1	hsa03013	RNA transport
hsa:23279	Q12769	hsa03013	RNA transport
hsa:2332	Q06787	hsa03013	RNA transport
hsa:23511	Q5SRE5	hsa03013	RNA transport
hsa:23636	P37198	hsa03013	RNA transport
hsa:23636	A0A024QZF1	hsa03013	RNA transport
hsa:25929	Q8TEQ6	hsa03013	RNA transport
hsa:25929	Q58EZ8	hsa03013	RNA transport
hsa:26019	Q9HAU5	hsa03013	RNA transport
hsa:26986	P11940	hsa03013	RNA transport
hsa:26986	A0A024R9C1	hsa03013	RNA transport
hsa:26999	Q96F07	hsa03013	RNA transport
hsa:340529	Q5JQF8	hsa03013	RNA transport
hsa:348995	Q8NFH3	hsa03013	RNA transport
hsa:348995	Q8TEA6	hsa03013	RNA transport
hsa:3646	P60228	hsa03013	RNA transport
hsa:3837	Q14974	hsa03013	RNA transport
hsa:387082	Q6EEV6	hsa03013	RNA transport
hsa:4116	P61326	hsa03013	RNA transport
hsa:4686	Q09161	hsa03013	RNA transport
hsa:4686	A0A024R179	hsa03013	RNA transport
hsa:4927	Q99567	hsa03013	RNA transport
hsa:4928	P52948	hsa03013	RNA transport
hsa:5042	Q9H361	hsa03013	RNA transport
hsa:5042	Q5VX58	hsa03013	RNA transport
hsa:50628	P57678	hsa03013	RNA transport
hsa:50628	Q8WUM5	hsa03013	RNA transport
hsa:51095	Q96Q11	hsa03013	RNA transport
hsa:51095	A0A024R2H7	hsa03013	RNA transport
hsa:51808	Q9H814	hsa03013	RNA transport
hsa:53371	Q7Z3B4	hsa03013	RNA transport
hsa:5411	Q9H307	hsa03013	RNA transport
hsa:54960	Q9NWZ8	hsa03013	RNA transport
hsa:54960	A0A024RBX2	hsa03013	RNA transport
hsa:55110	Q96A72	hsa03013	RNA transport
hsa:55110	A0A023T6R1	hsa03013	RNA transport
hsa:55520	Q9H777	hsa03013	RNA transport
hsa:55706	Q9BTX1	hsa03013	RNA transport
hsa:55746	Q8WUM0	hsa03013	RNA transport
hsa:57122	P57740	hsa03013	RNA transport
hsa:57187	Q8NI27	hsa03013	RNA transport
hsa:57510	Q9HAV4	hsa03013	RNA transport
hsa:5903	P49792	hsa03013	RNA transport
hsa:5905	P46060	hsa03013	RNA transport
hsa:5905	A0A024R1U0	hsa03013	RNA transport
hsa:5905	Q9BSK3	hsa03013	RNA transport
hsa:59343	Q9HC62	hsa03013	RNA transport
hsa:5976	Q92900	hsa03013	RNA transport
hsa:5976	A0A024R7L8	hsa03013	RNA transport
hsa:5976	B3KY55	hsa03013	RNA transport
hsa:60528	Q9BQ52	hsa03013	RNA transport
hsa:60528	A0A0S2Z5M8	hsa03013	RNA transport
hsa:6396	P55735	hsa03013	RNA transport
hsa:645974	Q5JQF8	hsa03013	RNA transport
hsa:65109	Q9BZI7	hsa03013	RNA transport
hsa:65110	Q9H1J1	hsa03013	RNA transport
hsa:6606	Q16637	hsa03013	RNA transport
hsa:6607	Q16637	hsa03013	RNA transport
hsa:6612	P55854	hsa03013	RNA transport
hsa:6613	P61956	hsa03013	RNA transport
hsa:6613	A0A024R8S3	hsa03013	RNA transport
hsa:7175	P12270	hsa03013	RNA transport
hsa:728689	B5ME19	hsa03013	RNA transport
hsa:7329	P63279	hsa03013	RNA transport
hsa:7329	A8K503	hsa03013	RNA transport
hsa:7341	P63165	hsa03013	RNA transport
hsa:7341	A0A024R3Z2	hsa03013	RNA transport
hsa:79023	Q8NFH4	hsa03013	RNA transport
hsa:7919	Q13838	hsa03013	RNA transport
hsa:7919	A0A024RCM3	hsa03013	RNA transport
hsa:79228	Q86W42	hsa03013	RNA transport
hsa:79760	Q9H840	hsa03013	RNA transport
hsa:79833	Q8WXD5	hsa03013	RNA transport
hsa:79897	Q9H633	hsa03013	RNA transport
hsa:79902	Q9BW27	hsa03013	RNA transport
hsa:80145	Q6I9Y2	hsa03013	RNA transport
hsa:80145	A0A024R332	hsa03013	RNA transport
hsa:8021	P35658	hsa03013	RNA transport
hsa:8086	Q9NRG9	hsa03013	RNA transport
hsa:8087	P51114	hsa03013	RNA transport
hsa:81929	Q96EE3	hsa03013	RNA transport
hsa:84305	Q9BRP8	hsa03013	RNA transport
hsa:84321	Q96J01	hsa03013	RNA transport
hsa:8480	P78406	hsa03013	RNA transport
hsa:8487	O14893	hsa03013	RNA transport
hsa:8563	Q13769	hsa03013	RNA transport
hsa:8563	A0A024R1D6	hsa03013	RNA transport
hsa:8637	O60516	hsa03013	RNA transport
hsa:8661	Q14152	hsa03013	RNA transport
hsa:8662	P55884	hsa03013	RNA transport
hsa:8662	A0A024R821	hsa03013	RNA transport
hsa:8663	Q99613	hsa03013	RNA transport
hsa:8663	A0A024QYU9	hsa03013	RNA transport
hsa:8664	O15371	hsa03013	RNA transport
hsa:8665	O00303	hsa03013	RNA transport
hsa:8666	O75821	hsa03013	RNA transport
hsa:8667	O15372	hsa03013	RNA transport
hsa:8667	Q6IB98	hsa03013	RNA transport
hsa:8668	Q13347	hsa03013	RNA transport
hsa:8668	Q5U0F4	hsa03013	RNA transport
hsa:8669	O75822	hsa03013	RNA transport
hsa:8669	A0A024R5S5	hsa03013	RNA transport
hsa:8672	O43432	hsa03013	RNA transport
hsa:8672	Q59GJ0	hsa03013	RNA transport
hsa:8761	Q13310	hsa03013	RNA transport
hsa:8890	Q9UI10	hsa03013	RNA transport
hsa:8891	Q9NR50	hsa03013	RNA transport
hsa:8891	Q9HA31	hsa03013	RNA transport
hsa:8892	P49770	hsa03013	RNA transport
hsa:8892	Q53XC2	hsa03013	RNA transport
hsa:8893	Q13144	hsa03013	RNA transport
hsa:8894	P20042	hsa03013	RNA transport
hsa:8894	Q6IBR8	hsa03013	RNA transport
hsa:9086	O14602	hsa03013	RNA transport
hsa:91181	Q5VU65	hsa03013	RNA transport
hsa:94026	Q96KW2	hsa03013	RNA transport
hsa:9513	P51116	hsa03013	RNA transport
hsa:9631	O75694	hsa03013	RNA transport
hsa:9631	A0A024R071	hsa03013	RNA transport
hsa:9669	O60841	hsa03013	RNA transport
hsa:9669	Q8N5A0	hsa03013	RNA transport
hsa:96764	Q96RS0	hsa03013	RNA transport
hsa:9688	Q8N1F7	hsa03013	RNA transport
hsa:9775	P38919	hsa03013	RNA transport
hsa:9775	A0A024R8W0	hsa03013	RNA transport
hsa:9818	Q9BVL2	hsa03013	RNA transport
hsa:9883	Q96HA1	hsa03013	RNA transport
hsa:9939	Q9Y5S9	hsa03013	RNA transport
hsa:9939	A0A023T787	hsa03013	RNA transport
hsa:9972	P49790	hsa03013	RNA transport
hsa:9984	Q96FV9	hsa03013	RNA transport
hsa:2064	P04626	hsa04530	Tight junction
hsa:2064	X5DNK3	hsa04530	Tight junction
hsa:6714	P12931	hsa04530	Tight junction
hsa:1019	P11802	hsa04530	Tight junction
hsa:1019	A0A024RBB6	hsa04530	Tight junction
hsa:3725	P05412	hsa04530	Tight junction
hsa:5566	P17612	hsa04530	Tight junction
hsa:5566	A0A024R7J0	hsa04530	Tight junction
hsa:5567	P22694	hsa04530	Tight junction
hsa:5567	B2RB89	hsa04530	Tight junction
hsa:5568	P22612	hsa04530	Tight junction
hsa:5599	P45983	hsa04530	Tight junction
hsa:5599	A1L4K2	hsa04530	Tight junction
hsa:5601	P45984	hsa04530	Tight junction
hsa:5602	P53779	hsa04530	Tight junction
hsa:5602	A0A286YF97	hsa04530	Tight junction
hsa:595	P24385	hsa04530	Tight junction
hsa:595	Q6FI00	hsa04530	Tight junction
hsa:4217	Q99683	hsa04530	Tight junction
hsa:1080	P13569	hsa04530	Tight junction
hsa:1080	A0A024R730	hsa04530	Tight junction
hsa:5515	P67775	hsa04530	Tight junction
hsa:5515	B3KUN1	hsa04530	Tight junction
hsa:5516	P62714	hsa04530	Tight junction
hsa:5516	A0A140VJS0	hsa04530	Tight junction
hsa:5518	P30153	hsa04530	Tight junction
hsa:5518	A8K7B7	hsa04530	Tight junction
hsa:5519	P30154	hsa04530	Tight junction
hsa:5520	P63151	hsa04530	Tight junction
hsa:5520	A0A140VJT0	hsa04530	Tight junction
hsa:5521	Q00005	hsa04530	Tight junction
hsa:5522	Q9Y2T4	hsa04530	Tight junction
hsa:55844	Q66LE6	hsa04530	Tight junction
hsa:8189	Q92797	hsa04530	Tight junction
hsa:8189	A0A024R0R6	hsa04530	Tight junction
hsa:5111	P12004	hsa04530	Tight junction
hsa:4214	Q13233	hsa04530	Tight junction
hsa:5609	O14733	hsa04530	Tight junction
hsa:5879	P63000	hsa04530	Tight junction
hsa:5879	A4D2P1	hsa04530	Tight junction
hsa:5906	P62834	hsa04530	Tight junction
hsa:5906	A8KAH9	hsa04530	Tight junction
hsa:776	Q01668	hsa04530	Tight junction
hsa:776	Q59GD8	hsa04530	Tight junction
hsa:9693	Q9Y4G8	hsa04530	Tight junction
hsa:998	P60953	hsa04530	Tight junction
hsa:998	A0A024RAA5	hsa04530	Tight junction
hsa:387	P61586	hsa04530	Tight junction
hsa:387	A0A024R324	hsa04530	Tight junction
hsa:4301	P55196	hsa04530	Tight junction
hsa:4301	A8MQ02	hsa04530	Tight junction
hsa:4301	G1UI22	hsa04530	Tight junction
hsa:7074	Q13009	hsa04530	Tight junction
hsa:7074	A0A2X0TW27	hsa04530	Tight junction
hsa:3688	P05556	hsa04530	Tight junction
hsa:50855	Q9NPB6	hsa04530	Tight junction
hsa:51735	Q8TEU7	hsa04530	Tight junction
hsa:5584	P41743	hsa04530	Tight junction
hsa:5590	Q05513	hsa04530	Tight junction
hsa:56288	Q8TEW0	hsa04530	Tight junction
hsa:60	P60709	hsa04530	Tight junction
hsa:60	Q1KLZ0	hsa04530	Tight junction
hsa:71	P63261	hsa04530	Tight junction
hsa:7408	P50552	hsa04530	Tight junction
hsa:7408	A0A024R0V4	hsa04530	Tight junction
hsa:84552	Q9BYG4	hsa04530	Tight junction
hsa:84612	Q9BYG5	hsa04530	Tight junction
hsa:9223	Q96QZ7	hsa04530	Tight junction
hsa:10398	P24844	hsa04530	Tight junction
hsa:10398	A0A384NY64	hsa04530	Tight junction
hsa:2626	P43694	hsa04530	Tight junction
hsa:2626	B3KUF4	hsa04530	Tight junction
hsa:5581	Q02156	hsa04530	Tight junction
hsa:5581	L7RTI5	hsa04530	Tight junction
hsa:6093	Q13464	hsa04530	Tight junction
hsa:9475	O75116	hsa04530	Tight junction
hsa:9475	Q14DU5	hsa04530	Tight junction
hsa:9475	A0A2P9DU05	hsa04530	Tight junction
hsa:7454	P42768	hsa04530	Tight junction
hsa:7454	A0A024QYX8	hsa04530	Tight junction
hsa:51422	Q9UGJ0	hsa04530	Tight junction
hsa:51422	A0A090N8Q6	hsa04530	Tight junction
hsa:53632	Q9UGI9	hsa04530	Tight junction
hsa:5562	Q13131	hsa04530	Tight junction
hsa:5563	P54646	hsa04530	Tight junction
hsa:5564	Q9Y478	hsa04530	Tight junction
hsa:5564	A0A024RBN1	hsa04530	Tight junction
hsa:5565	O43741	hsa04530	Tight junction
hsa:5571	P54619	hsa04530	Tight junction
hsa:5571	A0A024R125	hsa04530	Tight junction
hsa:6794	Q15831	hsa04530	Tight junction
hsa:6794	A0A0S2Z4D1	hsa04530	Tight junction
hsa:23327	Q96PU5	hsa04530	Tight junction
hsa:4734	P46934	hsa04530	Tight junction
hsa:4218	P61006	hsa04530	Tight junction
hsa:4218	A0A024R7I3	hsa04530	Tight junction
hsa:10376	P68363	hsa04530	Tight junction
hsa:112714	Q6PEY2	hsa04530	Tight junction
hsa:113457	P0DPH7	hsa04530	Tight junction
hsa:113457	P0DPH8	hsa04530	Tight junction
hsa:113457	Q1ZYQ1	hsa04530	Tight junction
hsa:51807	Q9NY65	hsa04530	Tight junction
hsa:7277	P68366	hsa04530	Tight junction
hsa:7278	P0DPH7	hsa04530	Tight junction
hsa:7278	P0DPH8	hsa04530	Tight junction
hsa:7278	Q1ZYQ1	hsa04530	Tight junction
hsa:7846	Q71U36	hsa04530	Tight junction
hsa:79861	A6NHL2	hsa04530	Tight junction
hsa:84790	Q9BQE3	hsa04530	Tight junction
hsa:4633	P10916	hsa04530	Tight junction
hsa:4633	Q6IB42	hsa04530	Tight junction
hsa:140465	P14649	hsa04530	Tight junction
hsa:140465	A0A024RB31	hsa04530	Tight junction
hsa:4629	P35749	hsa04530	Tight junction
hsa:4629	A0A024QZJ4	hsa04530	Tight junction
hsa:4637	P60660	hsa04530	Tight junction
hsa:103910	O14950	hsa04530	Tight junction
hsa:10627	P19105	hsa04530	Tight junction
hsa:154796	Q4VCS5	hsa04530	Tight junction
hsa:1739	Q12959	hsa04530	Tight junction
hsa:1740	Q15700	hsa04530	Tight junction
hsa:1741	Q92796	hsa04530	Tight junction
hsa:1741	Q59FY1	hsa04530	Tight junction
hsa:23513	Q14160	hsa04530	Tight junction
hsa:23513	A0A0G2JNZ2	hsa04530	Tight junction
hsa:3993	Q6P1M3	hsa04530	Tight junction
hsa:3993	A0PJJ0	hsa04530	Tight junction
hsa:3996	Q15334	hsa04530	Tight junction
hsa:4771	P35240	hsa04530	Tight junction
hsa:4771	A0A024R1J8	hsa04530	Tight junction
hsa:64398	Q8N3R9	hsa04530	Tight junction
hsa:64398	Q658X5	hsa04530	Tight junction
hsa:81	O43707	hsa04530	Tight junction
hsa:81	A0A0S2Z3G9	hsa04530	Tight junction
hsa:87	P12814	hsa04530	Tight junction
hsa:87	A0A024R694	hsa04530	Tight junction
hsa:100132463	A6NM45	hsa04530	Tight junction
hsa:100506658	Q16625	hsa04530	Tight junction
hsa:100506658	A8K3T2	hsa04530	Tight junction
hsa:10686	Q9Y5I7	hsa04530	Tight junction
hsa:1364	O14493	hsa04530	Tight junction
hsa:1364	Q75L80	hsa04530	Tight junction
hsa:1365	O15551	hsa04530	Tight junction
hsa:1365	Q75L79	hsa04530	Tight junction
hsa:1366	O95471	hsa04530	Tight junction
hsa:1366	A0A384ME58	hsa04530	Tight junction
hsa:137075	Q96B33	hsa04530	Tight junction
hsa:149461	Q8N6F1	hsa04530	Tight junction
hsa:23562	O95500	hsa04530	Tight junction
hsa:24146	P56746	hsa04530	Tight junction
hsa:26285	P56750	hsa04530	Tight junction
hsa:49861	P56880	hsa04530	Tight junction
hsa:49861	A0A140VKA2	hsa04530	Tight junction
hsa:5010	O75508	hsa04530	Tight junction
hsa:50848	Q9Y624	hsa04530	Tight junction
hsa:50848	Q6FIB4	hsa04530	Tight junction
hsa:51208	P56856	hsa04530	Tight junction
hsa:53842	Q8N7P3	hsa04530	Tight junction
hsa:58494	P57087	hsa04530	Tight junction
hsa:644672	C9JDP6	hsa04530	Tight junction
hsa:7122	O00501	hsa04530	Tight junction
hsa:7122	D3DX19	hsa04530	Tight junction
hsa:83700	Q9BX67	hsa04530	Tight junction
hsa:9071	P78369	hsa04530	Tight junction
hsa:9073	P56748	hsa04530	Tight junction
hsa:9073	A0A0K0K1I9	hsa04530	Tight junction
hsa:9074	P56747	hsa04530	Tight junction
hsa:9075	P57739	hsa04530	Tight junction
hsa:9076	O95832	hsa04530	Tight junction
hsa:9076	A5JSJ9	hsa04530	Tight junction
hsa:9080	O95484	hsa04530	Tight junction
hsa:7082	Q07157	hsa04530	Tight junction
hsa:7082	Q6MZU1	hsa04530	Tight junction
hsa:10096	P61158	hsa04530	Tight junction
hsa:10096	A0A024RAI1	hsa04530	Tight junction
hsa:10097	P61160	hsa04530	Tight junction
hsa:11149	Q8NE79	hsa04530	Tight junction
hsa:11346	Q8N3V7	hsa04530	Tight junction
hsa:123720	Q8TF30	hsa04530	Tight junction
hsa:150084	Q9NSI5	hsa04530	Tight junction
hsa:153562	Q8N4S9	hsa04530	Tight junction
hsa:154810	Q8IY63	hsa04530	Tight junction
hsa:154810	A0A024R3A6	hsa04530	Tight junction
hsa:2017	Q14247	hsa04530	Tight junction
hsa:2017	Q53HG7	hsa04530	Tight junction
hsa:22989	Q9Y2K3	hsa04530	Tight junction
hsa:23370	Q6ZSZ5	hsa04530	Tight junction
hsa:23370	A0A087WZG4	hsa04530	Tight junction
hsa:27134	O95049	hsa04530	Tight junction
hsa:3059	P14317	hsa04530	Tight junction
hsa:3308	P34932	hsa04530	Tight junction
hsa:4478	P26038	hsa04530	Tight junction
hsa:4478	V9HWC0	hsa04530	Tight junction
hsa:4619	P12882	hsa04530	Tight junction
hsa:4620	Q9UKX2	hsa04530	Tight junction
hsa:4621	P11055	hsa04530	Tight junction
hsa:4621	Q5GJ67	hsa04530	Tight junction
hsa:4622	Q9Y623	hsa04530	Tight junction
hsa:4626	P13535	hsa04530	Tight junction
hsa:4627	P35579	hsa04530	Tight junction
hsa:4627	A0A024R1N1	hsa04530	Tight junction
hsa:4628	P35580	hsa04530	Tight junction
hsa:51421	Q9Y2J4	hsa04530	Tight junction
hsa:51762	Q92930	hsa04530	Tight junction
hsa:54566	Q9H329	hsa04530	Tight junction
hsa:54566	Q9NSG9	hsa04530	Tight junction
hsa:54566	Q59GC2	hsa04530	Tight junction
hsa:55114	Q68EM7	hsa04530	Tight junction
hsa:57180	Q9P1U1	hsa04530	Tight junction
hsa:57180	Q59GD5	hsa04530	Tight junction
hsa:57530	Q9P2M7	hsa04530	Tight junction
hsa:57644	A7E2Y1	hsa04530	Tight junction
hsa:57826	Q9Y3L5	hsa04530	Tight junction
hsa:58538	Q96JB8	hsa04530	Tight junction
hsa:5872	P51153	hsa04530	Tight junction
hsa:5872	Q504R6	hsa04530	Tight junction
hsa:5962	P35241	hsa04530	Tight junction
hsa:5962	B0YJ88	hsa04530	Tight junction
hsa:5962	Q6PKD3	hsa04530	Tight junction
hsa:653857	Q9C0K3	hsa04530	Tight junction
hsa:7430	P15311	hsa04530	Tight junction
hsa:79778	Q8IY33	hsa04530	Tight junction
hsa:79778	Q6UWK3	hsa04530	Tight junction
hsa:79784	Q7Z406	hsa04530	Tight junction
hsa:84952	Q0VF96	hsa04530	Tight junction
hsa:8531	P16989	hsa04530	Tight junction
hsa:8531	A0A024RAQ1	hsa04530	Tight junction
