Entry	Taxonomic lineage IDs	Gene names
Q6Y7W8	10090	Gigyf2 Kiaa0642 Perq2 Tnrc15
Q07120	10116	Gfi1 Gfi-1
P16310	10116	Ghr
Q3TLS3	10090	Gdpgp1
Q6SJE0	10090	Gfral Gral
Q9Z2A9	10090	Ggt5 Ggtla1
Q8WWP7	9606	GIMAP1 IMAP1
Q8K3L6	10116	Gimap5 Ian4 Ian4l1 Iddm1 Lyp
Q6AYF6	10116	Glt8d1
B0BMZ3	10116	Gimd1
Q9Z0L8	10090	Ggh
Q8BMI3	10090	Gga3 Kiaa0154
O00451	9606	GFRA2 GDNFRB RETL2 TRNR2
Q8WTR4	9606	GDPD5 GDE2 PP6037 PP9363 UNQ1850/PRO3580
I3L273	9606	GFY
A1L429	9606	GAGE12B GAGE12C GAGE12D GAGE12E
Q9Z254	10116	Gipc1 Gipc Rgs19ip1
Q9Z2H7	10090	Gipc2 Semcap2
Q498D9	10116	Gipc2
P48546	9606	GIPR
Q8K3K9	10116	Gimap4 Ian1 Imap4
Q96F15	9606	GIMAP5 IAN4L1 IAN5 IMAP3
Q8BX17	10090	Gemin5
Q9H1C3	9606	GLT8D2 GALA4A UNQ1901/PRO4347
Q6UWU2	9606	GLB1L UNQ229/PRO262
Q91WG8	10090	Gne Glcne Uae1
O35826	10116	Gne Glcne
Q9UBU3	9606	GHRL MTLRP UNQ524/PRO1066
Q8IVK1	9606	GLYCAM1
P63073	10090	Eif4e
Q6NZJ6	10090	Eif4g1
P78344	9606	EIF4G2 DAP5 OK/SW-cl.75
Q6IS14	9606	EIF5AL1
P08151	9606	GLI1 GLI
P10075	9606	GLI4 HKR4
D3Z9M3	10116	
Q8NEA6	9606	GLIS3 ZNF515
P56537	9606	EIF6 EIF3A ITGB4BP OK/SW-cl.27
O55135	10090	Eif6 Itgb4bp
Q96M15	9606	IGF2BP2-AS1 C3orf65
Q8BXL9	10090	Iffo1 Iffo
Q8TCB0	9606	IFI44 MTAP44
Q8BV66	10090	Ifi44 Mtap44
P0DOV2	10090	Ifi204
P0DOV1	10090	Mnda Ifi205b
P09914	9606	IFIT1 G10P1 IFI56 IFNAI1 ISG56
Q64345	10090	Ifit3 Garg49 Ifi49 Isg49
Q8BR26	10090	Ifitm10
P01570	9606	IFNA14
Q10980	10116	Fut1 Fta
P17164	10116	Fuca1 Fuca
Q10981	9606	FUT2 SEC2
Q9BTY2	9606	FUCA2 PSEC0151 UNQ227/PRO260
Q3UYI6	10090	Fuz
Q6P050	9606	FBXL22
P23188	10090	Furin Fur Pcsk3
Q61584	10090	Fxr1 Fxr1h
Q8N1E6	9606	FBXL14 FBL14
Q96CU9	9606	FOXRED1 FP634
P06241	9606	FYN
P39688	10090	Fyn
Q9D164	10090	Fxyd6 Plp
Q91XV6	10116	Fxyd6 Php
P58549	9606	FXYD7
Q8BHC9	10090	Fut11
Q00420	10090	Gabpb1 Gabpb Gabpb2
Q13065	9606	GAGE1
P51570	9606	GALK1 GALK
Q01415	9606	GALK2 GK2
Q9D172	10090	Gatd3a D10Jhu81e
Q9UBA6	9606	C6orf48 G8
Q80VA0	10090	Galnt7
Q8K157	10090	Galm
P32456	9606	GBP2
P24046	9606	GABRR1
Q8N8V2	9606	GBP7 GBP4L
O95166	9606	GABARAP FLC3B HT004
P01863	10090	Ighg
Q14549	9606	GBX1
P34903	9606	GABRA3
P35492	10090	Hal Hsd Huth
P78334	9606	GABRE
Q9R0Y8	10090	Gabrg1
P27681	10090	Gabrg3
Q91WK5	10090	Gcsh
P13020	10090	Gsn Gsb
Q17RS7	9606	GEN1
A0A0G2JV04	10116	Gga3
Q9D6M3	10090	Slc25a22 Gc1
Q91VC9	10090	Ghitm Mics1
Q9CPY6	10090	Gid4
Q5SV77	10090	Ggnbp2 Zfp403 Znf403
Q7TN16	10090	Hhip Hip
O54974	10090	Lgals7
P97590	10116	Lgals7
O00214	9606	LGALS8
Q6DKI2	9606	LGALS9C
Q7TPX9	10090	Lgalslb Gm5065 Grpb
Q6ZMV7	9606	LEKR1
O00291	9606	HIP1
Q5XIJ1	10116	Hmces Srapd1
Q8NDA2	9606	HMCN2
P04035	9606	HMGCR
Q60668	10090	Hnrnpd Auf1 Hnrpd
P97519	10116	Hmgcl
P61979	10090	Hnrnpk Hnrpk
P61980	10116	Hnrnpk Hnrpk
O14979	9606	HNRNPDL HNRPDL JKTBP
F1LQ48	10116	Hnrnpl Fblim1
O35737	10090	Hnrnph1 Hnrph Hnrph1
P52272	9606	HNRNPM HNRPM NAGR1
Q9D0E1	10090	Hnrnpm Hnrpm
Q62826	10116	Hnrnpm Hnrpm
P03994	10116	Hapln1 Crtl1
Q9Y251	9606	HPSE HEP HPA HPA1 HPR1 HPSE1 HSE1
P27605	10116	Hprt1 Hprt
Q6P1K1	9606	SLC48A1 HRG1
Q9D8M3	10090	Slc48a1 Hrg1
Q92598	9606	HSPH1 HSP105 HSP110 KIAA0201
Q8K0U4	10090	Hspa12a Kiaa0417
D4A9E1	10116	Hsbp1l1
O35310	10090	Hs3st1 3ost 3ost1
Q9ESG5	10116	Hs3st1 3ost 3ost1
Q9Y278	9606	HS3ST2 3OST2 UNQ2442/PRO5004
P07900	9606	HSP90AA1 HSP90A HSPC1 HSPCA
P31390	10116	Hrh1
Q61696	10090	Hspa1a Hsp70-3 Hsp70A1
P0DMW0	10116	Hspa1a Hsp70-1 Hspa1
P34058	10116	Hsp90ab1 Hsp84 Hspcb
Q3SXM5	9606	HSDL1 SDR12C3
Q8BTX9	10090	Hsdl1
Q5ND04	10090	Hsf5 Gm739
P70387	10090	Hfe Mr2
P04441	10090	Cd74 Ii
Q6AXR4	10116	Hexb
Q8WVB3	9606	HEXD HEXDC
Q93099	9606	HGD HGO
Q8R409	10090	Hexim1 Clp1
Q9JLR9	10090	Higd1a Hig1
Q96JB3	9606	HIC2 HRG22 KIAA1020 ZBTB30
Q9CQJ1	10090	Higd2a
Q9R098	10090	Hgfac
Q05315	9606	CLC LGALS10 LGALS10A
Q9BTY7	9606	HGH1 C8orf30A C8orf30B FAM203A FAM203B
Q9Y2N7	9606	HIF3A BHLHE17 MOP7 PASD7
Q6NVY1	9606	HIBCH
Q9H422	9606	HIPK3 DYRK6 FIST3 PKY
P56470	9606	LGALS4
Q8TCT9	9606	HM13 H13 IMP1 PSL3 SPP MSTP086
Q9Y5L2	9606	HILPDA C7orf68 HIG2
Q9JLS0	10090	Hilpda Hig2
Q9NP66	9606	HMG20A HMGX1 HMGXB1
Q9DC33	10090	Hmg20a Ibraf
Q9Z104	10090	Hmg20b Braf35 Hmgx2 Smarce1r
Q61670	10090	Hlx Hlx1
A0JPN1	10116	Hlx Hlx1
Q96RW7	9606	HMCN1 FIBL6
Q01581	9606	HMGCS1 HMGCS
Q05925	9606	EN1
P09066	10090	En2 En-2
O19477	10116	Mr1 Hlals
Q9JJ54	10116	Hnrnpd Auf1 Hnrpd
P97779	10116	Hmmr Ihabp Rhamm
Q9WV93	10090	Hey1 Herp2 Hesr1 Hrt1
P29416	10090	Hexa
Q9Y241	9606	HIGD1A HIG1 HSPC010
Q96MH2	9606	HEXIM2 L3
Q3TVI4	10090	Hexim2
Q99JY6	10090	Higd1b
Q8IV36	9606	HID1 C17orf28 DMC1
A8MVS5	9606	HIDE1 C19orf38
Q75VT8	10090	Hide1
Q96JK4	9606	HHIPL1 HHIP2 KIAA1822 UNQ9245/PRO34761
Q14DK5	10090	Hhipl1 Hhip2 Kiaa1822
Q6UWX4	9606	HHIPL2 HHIP3 KIAA1822L UNQ841/PRO1779
P97400	10090	Clc Clcp
Q9D1G3	10090	Hhatl Gup1 Kiaa1173
Q9Z144	10116	Lgals2
P17931	9606	LGALS3 MAC2
P16110	10090	Lgals3
Q8QZS1	10090	Hibch
Q9BW71	9606	HIRIP3
Q62665	10116	Lgals8
Q14527	9606	HLTF HIP116A RNF80 SMARCA3 SNF2L3 ZBU1
Q6NT76	9606	HMBOX1 HOT1 TAH1
Q8BJA3	10090	Hmbox1
Q96FZ2	9606	HMCES C3orf37 DC12 SRAPD1
Q8JZK9	10090	Hmgcs1
Q9NP08	9606	HMX1 H6
P38060	10090	Hmgcl
Q14541	9606	HNF4G NR2A2
Q9UBC0	9606	ONECUT1 HNF6 HNF6A
Q8VHD8	10090	Hrnr
P0CJ70	9606	MTRNR2L3
P18608	10090	Hmgn1 Hmg-14 Hmg14
P05204	9606	HMGN2 HMG17
P15257	10116	Hnf1a Hnf-1 Hnf-1a Tcf1
Q9UJC3	9606	HOOK1
O70453	10116	Hmox3
Q9UGU5	9606	HMGXB4 HMG2L1 HMGBCG
Q6AY09	10116	Hnrnph2 Hnrph2
P84076	10116	Hpca
Q8VEK3	10090	Hnrnpu Hnrpu
O35543	10116	Hpgds Gsts Pgds Ptgds2
O08983	10090	Hps1 Ep Hps
Q8WWQ2	9606	HPSE2 HPA2
Q3TBD2	10090	Arhgap45 Hmha1
O70218	10090	Hmx1 H6
Q86XE5	9606	HOGA1 C10orf65 DHDPSL
Q9WUU6	10090	Hnf4g Nr2a2
O08755	10090	Onecut1 Hnf6 Hnf6a
Q8N7B1	9606	HORMAD2
Q5SQP1	10090	Hormad2
P61978	9606	HNRNPK HNRPK
O88801	10116	Homer2 Vesl2
P82970	9606	HMGN5 NSBP1
Q9Z130	10090	Hnrnpdl Hnrpdl Jktbp
Q3SWU3	10116	Hnrnpdl Hnrpdl
Q8R081	10090	Hnrnpl Hnrpl
P31943	9606	HNRNPH1 HNRPH HNRPH1
Q9JHF7	10090	Hpgds Gsts Pgds Ptgds2
Q91VB4	10090	Hps3 Coa
Q71RP1	10116	Hpse Hep
P00492	9606	HPRT1 HPRT
Q9H3N8	9606	HRH4 GPCR105
Q9QZU4	10090	Hrasls Hrasrs
Q9NWW9	9606	HRASLS2
Q9UL19	9606	RARRES3 RIG1 TIG3
Q61699	10090	Hsph1 Hsp105 Hsp110 Kiaa0201
C9JCN9	9606	HSBP1L1
B2RXB2	10090	Hsbp1l1
Q8IWL3	9606	HSCB DNAJC20 HSC20
Q7LGA3	9606	HS2ST1 HS2ST KIAA0448
Q8R3H7	10090	Hs2st1 Hs2st
P07901	10090	Hsp90aa1 Hsp86 Hsp86-1 Hspca
P25021	9606	HRH2
P82995	10116	Hsp90aa1 Hsp86 Hspca
Q9Y5N1	9606	HRH3 GPCR97
Q03933	9606	HSF2 HSTF2
P38533	10090	Hsf2
Q9ULV5	9606	HSF4
P04553	9606	PRM1
P06798	10090	Hoxa4 Hox-1.4 Hoxa-4
P31274	9606	HOXC9 HOX3B
P17482	9606	HOXB9 HOX2E
P01768	9606	IGHV3-30
P01806	10090	
Q92819	9606	HAS2
A0A0B4J1Y9	9606	IGHV3-72
P35452	9606	HOXD12 HOX4H
Q9GZZ0	9606	HOXD1 HOX4 HOX4G
A0A0J9YXX1	9606	IGHV5-10-1
P09631	10090	Hoxa9 Hox-1.7 Hoxa-9
Q8VEI3	10090	Hyal3 Hyl3
P31275	9606	HOXC12 HOC3F HOX3F
A0A075B6K2	9606	IGLV3-12
O95256	9606	IL18RAP IL1R7
Q14626	9606	IL11RA
Q64385	10090	Il11ra1 Etl2 Il11ra
Q9QYY1	10090	IL36RN Fil1d Il1f5 Il1h3 Il1hy1
Q6UWB1	9606	IL27RA CRL1 TCCR WSX1 UNQ296/PRO336
P21743	10116	Igfbp1 Igfbp-1
Q9JIP3	10090	Il17rb Evi27 Il17br
P18065	9606	IGFBP2 BP2 IBP2
Q8K4C2	10090	Il17rc
Q8K1T6	10090	Ly6g6e
Q6MG56	10116	Ly6g6f G6f
P05533	10090	Ly6a Ly6
Q63317	10116	Ly6b
Q8K3X4	10090	Irf2bpl Eap1 Kiaa1865
Q9WUC3	10090	Ly6h
P32942	9606	ICAM3
H3BQJ8	9606	LY6L
Q07079	10090	Igfbp5 Igfbp-5
Q9P0W2	9606	HMG20B BRAF35 HMGX2 HMGXB2 SMARCE1R
Q8BW74	10090	Hlf
Q64709	10116	Hlf
P51639	10116	Hmgcr
P54868	9606	HMGCS2
P54869	10090	Hmgcs2
P22791	10116	Hmgcs2
P19622	9606	EN2
G3V9R8	10116	Hnrnpc Hnrpc
Q14103	9606	HNRNPD AUF1 HNRPD
Q9BYM8	9606	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4
Q9WUB0	10090	Rbck1 Rbck Ubce7ip3 Uip28
P09601	9606	HMOX1 HO HO1
P14901	10090	Hmox1
P27889	10090	Hnf1b Hnf-1b Tcf2
Q95460	9606	MR1
P70333	10090	Hnrnph2 Hnrph2
Q8R0N6	10090	Adhfe1
Q8VDM6	10090	Hnrnpul1 Hnrpul1
Q8WVV9	9606	HNRNPLL HNRPLL SRRF BLOCK24
Q921F4	10090	Hnrnpll Hnrpll
Q8K248	10090	Hpdl Gloxd1
D3ZWE7	10116	Hormad1
Q3TEA8	10090	Hp1bp3
Q96S86	9606	HAPLN3 EXLD1 UNQ238/PRO271
Q7M733	10116	Hps6
Q9ESB3	10090	Hrg
O00198	9606	HRK BID3
P62816	10090	Hrk Bid3 Dp5
P62817	10116	Hrk Bid3 Dp5
O43301	9606	HSPA12A KIAA0417
Q96MM6	9606	HSPA12B C20orf60
Q9CZJ2	10090	Hspa12b
P48722	10090	Hspa4l Apg1 Hsp4l Osp94
Q14568	9606	HSP90AA2P HSP90AA2 HSPCAL3
Q80W66	10116	Hs3st2 3ost2
Q9Y661	9606	HS3ST4 3OST4
P70174	10090	Hrh1 Bphs
Q9R0L1	10090	Hsf4
Q6VYH9	10090	Hsh2d Alx
Q02577	9606	NHLH2 BHLHA34 HEN2 KIAA0490
Q8CAE2	10090	Henmt1
P16390	10090	Kcna3
P70349	10090	Hint1 Hint Pkci Pkci1 Prkcnh1
P21794	10116	
Q08048	10090	Hgf
Q6PCN7	10090	Hltf Smarca3 Snf2l3 Zbu1
Q14774	9606	HLX HLX1
Q9Z204	10090	Hnrnpc Hnrpc
Q9DCU9	10090	Hoga1 Dhdpsl
A6NHT5	9606	HMX3 NKX-5.1 NKX5-1
S4R3P1	9606	MTRNR2L13
P0CJ72	9606	MTRNR2L5
P0CJ73	9606	MTRNR2L6
Q9QWW1	10090	Homer2 Vesl2
Q15651	9606	HMGN3 TRIP7 PNAS-24
Q9DCB1	10090	Hmgn3
Q99JP6	10090	Homer3
P22361	10090	Hnf1a Hnf-1 Hnf-1a Tcf1
Q80W88	10090	Homez Kiaa1443
P14866	9606	HNRNPL HNRPL P/OKcl.14
P23711	10116	Hmox2
Q8BIL5	10090	Hook1
Q8VHV7	10116	Hnrnph1 Hnrph Hnrph1
O60506	9606	SYNCRIP HNRPQ NSAP1
Q8BGZ1	10090	Hpcal4
Q9NWW0	9606	HCFC1R1 HPIP
Q9CYQ5	10090	Hcfc1r1 Hpip
Q80V38	10116	Hcfc1r1 Hpip
P01746	10090	
P01750	10090	
P01758	10090	Igh-VJ558
P01759	10090	
P01786	10090	
P01787	10090	
P18863	10116	Hoxb8 Hoxb-8
P52949	10116	Hoxa5 Hox-1.3 Hoxa-5
P31310	10090	Hoxa10 Hox-1.8 Hoxa-10
P31267	9606	HOXA6 HOX1B
P01804	10090	
Q9JKR6	10090	Hyou1 Grp170
P31277	9606	HOXD11 HOX4F
P23813	10090	Hoxd11 Hox-4.6 Hoxd-11
P09022	10090	Hoxa1 Era-1 Hox-1.6 Hoxa-1
P18528	10090	
P09079	10090	Hoxb5 Hox-2.1 Hoxb-5
P01727	10090	
A0A0J9YVY3	9606	IGHV7-4-1
P01709	9606	IGLV2-8
P17509	9606	HOXB6 HOX2B
Q8N6P7	9606	IL22RA1 IL22R
Q80XZ4	10090	Il22ra1
Q00444	9606	HOXC5 HOX3D
P97378	10090	Il12rb2
Q9DB29	10090	Iah1
P12968	10090	Iapp
Q9UHF4	9606	IL20RA UNQ681/PRO1315
Q6ZVW7	9606	IL17REL
P23083	9606	IGHV1-2
Q30201	9606	HFE HLAH
A2PYH4	9606	HFM1 SEC3D1
Q9QUS4	10090	Hey2 Chf1 Herp Herp1 Hesr2 Hrt2
O35799	10116	Hfe
Q9DBX7	10090	Heyl Hesr3 Hrt3
P10247	10116	Cd74
B2RPK0	9606	HMGB1P1 HMG1L1 HMGB1L1
Q8C3I8	10090	Hgh1 Brp16 Fam203a MNCb-5873
Q3TYV2	10090	Hhla1
Q9UJU2	9606	LEF1
Q9DD02	10090	Hikeshi L7rn6
Q16665	9606	HIF1A BHLHE78 MOP1 PASD8
Q9D0S9	10090	Hint2
A8MUM7	9606	LGALS16
Q6P5S2	9606	LEG1 C6orf58
Q8C6C9	10090	Leg1
Q9HCP6	9606	HHATL C3orf3 GUP1 KIAA1173
P09382	9606	LGALS1
Q03014	9606	HHEX HEX PRH PRHX
Q9CQW5	10090	Lgals2
P08699	10116	Lgals3
Q5XIE6	10116	Hibch
Q8BLH7	10090	Hirip3
Q5T871	9606	LELP1
Q9DAE3	10090	Lelp1
Q8R1M0	10090	Hmces Srapd1
Q16534	9606	HLF
Q8TB92	9606	HMGCLL1
Q86YM7	9606	HOMER1 SYN47
Q91VF2	10090	Hnmt Hmt
Q86UW8	9606	HAPLN4 BRAL2 KIAA1926
P22449	10116	Hnf4a Hnf-4 Hnf4 Nr2a1 Tcf14
P0CJ68	9606	MTRNR2L1
P0CJ74	9606	MTRNR2L7
P50135	9606	HNMT
Q9Z2X5	10116	Homer3 Vesl3
B7ZW38	9606	HNRNPCL3
P0DMR1	9606	HNRNPCL4
P30519	9606	HMOX2 HO2
B4F777	10116	Hmgn5 Nsbp1
Q12766	9606	HMGXB3 KIAA0194 SMF
Q8BUK6	10090	Hook3
Q6IMX7	10116	Hspbp1 Hspbp
Q6MZM0	9606	HEPHL1
Q3V1H3	10090	Hephl1 Gm509
Q5SSJ5	9606	HP1BP3
P10915	9606	HAPLN1 CRTL1
Q92902	9606	HPS1 HPS
P00493	10090	Hprt1 Hprt
Q9BVR0	9606	HERC2P3
Q6UXD1	9606	HRCT1 UNQ338/PRO537
Q9D6B9	10090	Hrct1
Q8K3A0	10090	Hscb Hsc20
O35162	10116	Hspa13 Stch
O43719	9606	HTATSF1
P62313	10090	Lsm6
Q8BQY8	10090	Hus1
O95777	9606	LSM8
Q6ZWM4	10090	Lsm8
Q8N8F7	9606	LSMEM1 C7orf53
Q96NU7	9606	AMDHD1 HMFT1272
P18531	10090	Ighv3-6 Gm16932
Q92826	9606	HOXB13
P01789	10090	
P34914	10090	Ephx2 Eph2
P01800	10090	
P01801	10090	
P01809	10090	
Q62424	10090	Hoxa13 Hox-1.10
A0A0A0MS15	9606	IGHV3-49
Q63617	10116	Hyou1 Orp150
A0A0B4J1V6	9606	IGHV3-73
Q86TE4	9606	LUZP2 UNQ2566/PRO6246
Q538Z0	9606	LUZP6 MPD6
A0A0B4J1U3	9606	IGLV1-36
P01703	9606	IGLV1-40
Q80W93	10090	Hydin Hy3
P09027	10090	Hoxd3 Hox-4.1 Hoxd-3
Q05A56	10090	Hyal4
A2RU49	9606	HYKK AGPHD1
O43248	9606	HOXC11 HOX3H
P05114	9606	HMGN1 HMG14
Q9NSC5	9606	HOMER3
O00479	9606	HMGN4 HMG17L3 NHC
P06762	10116	Hmox1
Q8K3E9	10116	Homez
P35680	9606	HNF1B TCF2
Q7TMK6	10090	Hook2
P23899	10116	Hnf1b Hnf-1b Tcf2
Q1KMD3	9606	HNRNPUL2 HNRPUL2
Q7TP47	10116	Syncrip Hnrpq Ab2-339
Q96IR7	9606	HPDL GLOXD1
Q78ZR5	10116	Hopx Giig15b Hod Hop Ob1
Q6IMY8	10116	Hnrnpu Hnrpu rCG_20317
Q86X24	9606	HORMAD1 NOHMA
Q9D5T7	10090	Hormad1 Nohma
Q9NWY4	9606	HPF1 C4orf27
P37235	9606	HPCAL1 BDR1
Q99P31	10090	Hspbp1 Hspbp
O60760	9606	HPGDS GSTS PGDS PTGDS2
P49429	10090	Hpd
Q6P747	10116	Hp1bp3
P32755	10116	Hpd
Q80WM5	10090	Hapln3 Lpr3
P59438	10090	Hps5 Ru2
Q8BLY7	10090	Hps6 Ru
P06866	10116	Hp Ba1-647
Q6YGZ1	10090	Hpse Hpa
P13985	9606	HRES1
Q99PS8	10116	Hrg Hrg1
Q96KN8	9606	HRASLS5 HRLP5
Q9CPX5	10090	Hrasls5 Hrlp5
Q8K3X8	10116	Hsbp1
P83581	10116	Hspa4l Apg1 Hsp4l Osp94
Q58FG0	9606	HSP90AA5P HSP90AE
Q673U1	10090	Hs3st2 3ost2
P35367	9606	HRH1
Q8BKN6	10090	Hs3st3a1 3ost3a1 Hs3st3a
Q9Y662	9606	HS3ST3B1 3OST3B1 HS3ST3B
P25102	10116	Hrh2
P0DMV8	9606	HSPA1A HSP72 HSPA1 HSX70
P11499	10090	Hsp90ab1 Hsp84 Hsp84-1 Hspcb
P17879	10090	Hspa1b Hcp70.1 Hsp70-1 Hsp70a1 Hspa1
P0DMW1	10116	Hspa1b Hsp70-2 Hspa2
P34931	9606	HSPA1L
O75506	9606	HSBP1 HSF1BP
Q00613	9606	HSF1 HSTF1
P38532	10090	Hsf1
O75031	9606	HSF2BP
D0VYS2	10090	Hsf3
A0A1B0GTS1	9606	HSFX4
P09024	10090	Hoxb7 Hox-2.3 Hoxb-7
P01788	10090	
P01790	10090	
P01792	10090	
P01798	10090	
Q66H40	10116	Hmgn3
O60812	9606	HNRNPCL1 HNRPCL1
B2RXH8	9606	HNRNPCL2 HNRNPCP5
O70252	10090	Hmox2
P55795	9606	HNRNPH2 FTP3 HNRPH2
P31942	9606	HNRNPH3 HNRPH3
Q8IWW8	9606	ADHFE1 HMFT2263
Q4QQW3	10116	Adhfe1
Q00PI9	10090	Hnrnpul2 Hnrpul2 Manp
O43390	9606	HNRNPR HNRPR
Q91ZY6	10116	Psmc3ip
Q5XIH9	10116	Hpdl Gloxd1
Q8CFE2	10090	Hpf1
Q9NZL4	9606	HSPBP1 HSPBP PP1845
P62748	10090	Hpcal1
Q9UM19	9606	HPCAL4
P35332	10116	Hpcal4
P84074	9606	HPCA BDR2
Q9NQG7	9606	HPS4 KIAA1667
Q99KG7	10090	Hps4 Le
Q61646	10090	Hp
Q58FG1	9606	HSP90AA4P HSP90AD HSPCAL2
Q8IZT8	9606	HS3ST5 3OST5 HS3OST5
Q8BSL4	10090	Hs3st5 Hs3ost5
Q96QI5	9606	HS3ST6 HS3ST5
Q5GFD5	10090	Hs3st6
Q9Y663	9606	HS3ST3A1 3OST3A1 HS3ST3A UNQ2551/PRO6180
P58406	10090	Hrh3
Q4G112	9606	HSF5 HSTF5
P16627	10090	Hspa1l Hsc70t
Q9D4G2	10090	Hsf2bp
Q8IVG9	9606	MT-RNR2 HN
P62312	9606	LSM6
Q8NHY5	9606	HUS1B
O60921	9606	HUS1
Q9CQQ8	10090	Lsm7
P21213	10116	Hal Huth
P0DP06	9606	IGHV4-30-4
P0DP08	9606	IGHV4-38-2
P01741	10090	
P18532	10090	
P84751	10090	
P18866	10116	Hoxc8 Hoxc-8
P01805	10116	
P09016	9606	HOXD4 HOX4B
Q9BYI3	9606	FAM126A DRCTNNB1A
Q6P9N1	10090	Fam126a Drctnnb1a
P52790	9606	HK3
Q3TRM8	10090	Hk3
P01808	10090	
Q9WVR8	10116	Men1
Q2M1V0	9606	ISX RAXLX
P11835	10090	Itgb2
Q9CX00	10090	Ist1 Kiaa0174
P13612	9606	ITGA4 CD49D
P16144	9606	ITGB4
O75578	9606	ITGA10 UNQ468/PRO827
Q64632	10116	Itgb4
P18084	9606	ITGB5
Q3V3R4	10090	Itga1
P26010	9606	ITGB7
P08514	9606	ITGA2B GP2B ITGAB
Q6ZPI0	10090	Jade1 Kiaa1807 Phf17
O60271	9606	SPAG9 HSS KIAA0516 MAPK8IP4 SYD1 HLC6
Q91WI7	10090	Itfg2
Q8N5M9	9606	JAGN1
Q8N9B5	9606	JMY
E9Q793	10090	Jhy
P97875	10090	Jdp2 Jundm2
G3V8V5	10116	Kcnk4
Q9NR82	9606	KCNQ5
Q8K177	10090	Krtcap3
O88335	10090	Kcnj1
P57789	9606	KCNK10 TREK2
O35173	10090	Kcns1
Q8WWG9	9606	KCNE4
P70604	10116	Kcnn2
O15554	9606	KCNN4 IK1 IKCA1 KCA4 SK4
Q8BZN2	10090	Kcnv1
Q92806	9606	KCNJ9 GIRK3
Q8TDN2	9606	KCNV2
Q8CFS6	10090	Kcnv2
Q6ZWB6	9606	KCTD8
Q60603	10090	Kcnh1 Eag
O08581	10090	Kcnk1
Q9UMN6	9606	KMT2B HRX2 KIAA0304 MLL2 MLL4 TRX2 WBP7
Q8NEZ4	9606	KMT2C HALR KIAA1506 MLL3
Q8BRH4	10090	Kmt2c Mll3
O14686	9606	KMT2D ALR MLL2 MLL4
Q6PDK2	10090	Kmt2d Mll2 Mll4
Q1ED39	9606	KNOP1 C16orf88 FAM191A TSG118
P01048	10116	Map1
P18826	10090	Phka1
P46019	9606	PHKA2 PHKLA PYK
Q7TSH2	10090	Phkb
Q64617	10116	Prkch Pkch
P17252	9606	PRKCA PKCA PRKACA
P20444	10090	Prkca Pkca
P68404	10090	Prkcb Pkcb Prkcb1
Q62101	10090	Prkd1 Pkcm Pkd Prkcm
Q9D0M1	10090	Prpsap1
Q8R574	10090	Prpsap2
P09215	10116	Prkcd Pkcd
Q02156	9606	PRKCE PKCE
P09216	10116	Prkce Pkce
Q62074	10090	Prkci Pkcl
Q96QS6	9606	PSKH2
P14618	9606	PKM OIP3 PK2 PK3 PKM2
Q3LI77	9606	KRTAP13-4 KAP13.4
Q3LI76	9606	KRTAP15-1 KAP15.1
Q9QZU5	10090	Krtap15-1 Krtap15 Pmg2
A2A5X5	10090	Krtap16-1 Gm11570
Q8C1I6	10090	Krtap16-3 Krtap16-10 Krtap16.3
Q7Z4W3	9606	KRTAP19-3 KAP19.3
Q925H6	10090	Krtap19-3 Krtap16-5 Krtap16.5
Q3LI73	9606	KRTAP19-4 KAP19.4
Q3SYF9	9606	KRTAP19-7 KAP19.7
P53657	10090	Pklr
P12928	10116	Pklr
P60331	9606	KRTAP10-1 KAP10.1 KAP18-1 KRTAP10.1 KRTAP18-1 KRTAP18.1
P60368	9606	KRTAP10-2 KAP10.2 KAP18-2 KRTAP10.2 KRTAP18-2 KRTAP18.2
P60369	9606	KRTAP10-3 KAP10.3 KAP18-3 KRTAP10.3 KRTAP18-3 KRTAP18.3
Q9BYQ6	9606	KRTAP4-11 KAP4.14 KRTAP4-14 KRTAP4.11 KRTAP4.14
Q9BQ66	9606	KRTAP4-12 KAP4.12 KRTAP4.12
Q6L8G5	9606	KRTAP5-10 KAP5.10 KRTAP5.10
Q6L8G4	9606	KRTAP5-11 KAP5.11 KRTAP5.11
A6NCN2	9606	KRT87P KRT121P KRTHBP4
Q07627	9606	KRTAP1-1 B2A KAP1.1 KAP1.6 KAP1.7 KRTAP1.1
P60328	9606	KRTAP12-3 KAP12.3 KRTAP12.3
P60329	9606	KRTAP12-4 KAP12.4 KRTAP12.4
Q8IUC0	9606	KRTAP13-1 KAP13.1 KRTAP13.1
A2A591	10090	Krtap3-1
Q9BYR7	9606	KRTAP3-2 KAP3.2 KRTAP3.2
Q9D638	10090	Krtap3-2 Krtap3-3
Q9BYR6	9606	KRTAP3-3 KAP3.3 KRTAP3.3
Q9BYR5	9606	KRTAP4-2 KAP4.2 KRTAP4.2
Q9BYR4	9606	KRTAP4-3 KAP4.3 KRTAP4.3
Q9BYR3	9606	KRTAP4-4 KAP4.13 KAP4.4 KRTAP4-13 KRTAP4.13 KRTAP4.4
Q9BYR2	9606	KRTAP4-5 KAP4.5 KRTAP4.5
Q9BYQ5	9606	KRTAP4-6 KAP4.15 KRTAP4-15 KRTAP4.15 KRTAP4.6
