From src:'1'	To src:'3'
CHEMBL3764182	72D
CHEMBL435278	433
CHEMBL503179	511
CHEMBL3701219	BUY
CHEMBL609	104
CHEMBL1093743	ODD
CHEMBL187265	NRA
CHEMBL1825187	S53
CHEMBL73962	D8W
CHEMBL319139	GCA
CHEMBL814	FVX
CHEMBL1232207	DGN
CHEMBL2414428	QJ4
CHEMBL515012	N35
CHEMBL85433	MYI
CHEMBL304552	E4D
CHEMBL221868	NDZ
CHEMBL361403	BHI
CHEMBL3344388	A6M
CHEMBL554	FMM
CHEMBL573936	BKW
CHEMBL2347862	1MV
CHEMBL256315	OX5
CHEMBL450995	LJ2
CHEMBL3954262	77O
CHEMBL236720	3AS
CHEMBL3099720	2GV
CHEMBL1082158	P66
CHEMBL460913	O8M
CHEMBL1479195	9CG
CHEMBL571091	24P
CHEMBL2377857	50Z
CHEMBL397666	BMI
CHEMBL600202	LEW
CHEMBL3604124	A0Q
CHEMBL3087937	YL2
CHEMBL302657	AS3
CHEMBL171623	BU1
CHEMBL64780	1V0
CHEMBL1083499	NLI
CHEMBL593092	M07
CHEMBL15571	TRI
CHEMBL493033	LO2
CHEMBL40172	7F4
CHEMBL1676	GW6
CHEMBL1416640	9EE
CHEMBL345768	TUL
CHEMBL260061	JPJ
CHEMBL56475	IOL
CHEMBL1235128	PA7
CHEMBL12193	V1L
CHEMBL54893	UC1
CHEMBL2010999	E50
CHEMBL1624	T44
CHEMBL17551	70S
CHEMBL17551	8H4
CHEMBL1289018	LDU
CHEMBL3443419	K97
CHEMBL1231844	CMT
CHEMBL3604922	563
CHEMBL450179	ARX
CHEMBL2181997	092
CHEMBL273628	1C5
CHEMBL3890777	J55
CHEMBL394826	276
CHEMBL3237972	B1W
CHEMBL2270639	C8B
CHEMBL75967	PCI
CHEMBL372832	B21
CHEMBL1686	AKG
CHEMBL2335864	32W
CHEMBL410242	E2B
CHEMBL412142	65C
CHEMBL139835	CA4
CHEMBL2381636	AJ6
CHEMBL3260476	RL1
CHEMBL227744	NRG
CHEMBL18620	MFW
CHEMBL3627841	4Q0
CHEMBL3782104	4PK
CHEMBL3322302	62N
CHEMBL14249	ATP
CHEMBL3109186	QJ8
CHEMBL1213084	ZZN
CHEMBL1236594	UQ1
CHEMBL1257010	2IW
CHEMBL271240	REW
CHEMBL414	4SO
CHEMBL2181985	09F
CHEMBL271140	AM6
CHEMBL487185	FTN
CHEMBL2098035	WCU
CHEMBL42710	EOL
CHEMBL1235119	P8H
CHEMBL2402202	0PC
CHEMBL377956	N1H
CHEMBL3326454	JAD
CHEMBL20	AZM
CHEMBL124426	1AG
CHEMBL3416025	3YV
CHEMBL2259788	FK8
CHEMBL1922273	K9S
CHEMBL1235423	PR2
CHEMBL407391	42C
CHEMBL3623814	X2P
CHEMBL266128	1LQ
CHEMBL1229713	1B0
CHEMBL2430144	1Q7
CHEMBL3589164	4OK
CHEMBL72442	CC7
CHEMBL3818591	6HW
CHEMBL268736	LEA
CHEMBL496862	ZOP
CHEMBL1865103	9DE
CHEMBL142438	HDZ
CHEMBL1738843	N6M
CHEMBL1911792	EBC
CHEMBL562310	IWR
CHEMBL1321509	CJ7
CHEMBL2426552	CHV
CHEMBL3780221	58P
CHEMBL2386346	1F0
CHEMBL171246	2KT
CHEMBL2426548	CHJ
CHEMBL1681798	D46
CHEMBL380589	501
CHEMBL857	BTN
CHEMBL1947058	V11
CHEMBL146755	OXD
CHEMBL1230159	3N2
CHEMBL3793369	6RQ
CHEMBL1612460	7MZ
CHEMBL276647	335
CHEMBL1916048	XAZ
CHEMBL274826	ASD
CHEMBL293391	2MZ
CHEMBL53292	ICD
CHEMBL2171169	AW1
CHEMBL1234135	LZQ
CHEMBL1230020	324
CHEMBL510698	EEY
CHEMBL3614063	44R
CHEMBL314871	0R1
CHEMBL179801	SV7
CHEMBL1236145	T3M
CHEMBL1090089	FLW
CHEMBL1738780	CD2
CHEMBL304858	R71
CHEMBL2040853	GPV
CHEMBL2346899	1FX
CHEMBL2333444	1BR
CHEMBL593791	GL7
CHEMBL1615281	WWZ
CHEMBL570953	3ES
CHEMBL576960	53T
CHEMBL115530	0D8
CHEMBL3937635	B9Q
CHEMBL1416133	EY7
CHEMBL119489	MNS
CHEMBL382689	NOK
CHEMBL1237007	ZZ0
CHEMBL418971	2OH
CHEMBL293522	HRX
CHEMBL1979181	3OK
CHEMBL771	4AX
CHEMBL554311	DYL
CHEMBL117	57D
CHEMBL2047943	8PT
CHEMBL3250749	EO7
CHEMBL52609	THM
CHEMBL1092443	OSA
CHEMBL3810055	UO1
CHEMBL1186631	Q80
CHEMBL3262583	2QV
CHEMBL1075863	BD9
CHEMBL120293	TSX
CHEMBL1230158	3N1
CHEMBL3765269	3DN
CHEMBL3355053	QBB
CHEMBL3558969	2G6
CHEMBL384527	BUP
CHEMBL1703303	6DP
CHEMBL2311933	0X3
CHEMBL3596221	12V
CHEMBL21156	IZA
CHEMBL577120	PQ0
CHEMBL2414051	NGJ
CHEMBL36040	81A
CHEMBL3970282	8ZV
CHEMBL1234085	LS1
CHEMBL3818759	6HZ
CHEMBL1075859	BD8
CHEMBL284104	PDC
CHEMBL165346	EVD
CHEMBL24563	F09
CHEMBL2348360	6DS
CHEMBL3929440	6YK
CHEMBL2316961	1B2
CHEMBL3991294	ZRO
CHEMBL525239	ZEA
CHEMBL3248231	AOT
CHEMBL227121	XLC
CHEMBL143305	W91
CHEMBL265674	1SA
CHEMBL433050	IVS
CHEMBL2030350	0OX
CHEMBL493181	VVV
CHEMBL1213604	NB1
CHEMBL1571228	EK0
CHEMBL375951	UPG
CHEMBL478629	TAK
CHEMBL3357661	3J9
CHEMBL1229889	2BM
CHEMBL288943	LTD
CHEMBL388978	STU
CHEMBL28472	IBC
CHEMBL477683	PA0
CHEMBL3344088	3JO
CHEMBL1222240	EV5
CHEMBL2332594	5ET
CHEMBL2178104	B3B
CHEMBL507625	GS3
CHEMBL3330168	IE8
CHEMBL1009	DAH
CHEMBL3121229	1O0
CHEMBL447627	3XH
CHEMBL2338360	N1Z
CHEMBL359159	ITN
CHEMBL578098	LGL
CHEMBL71733	8GC
CHEMBL26717	SKF
CHEMBL440965	O33
CHEMBL501440	D30
CHEMBL443436	3AV
CHEMBL2041076	D1J
CHEMBL1208355	CB6
CHEMBL1234720	NHC
CHEMBL3752536	4QG
CHEMBL11306	PLH
CHEMBL1200937	DOL
CHEMBL289264	XPH
CHEMBL2216830	MK9
CHEMBL568883	BAY
CHEMBL1642655	IM6
CHEMBL1232131	DBX
CHEMBL571518	3AY
CHEMBL135302	GLG
CHEMBL1950037	3T8
CHEMBL3087813	B3Z
CHEMBL492513	2BC
CHEMBL194911	LIF
CHEMBL385711	565
CHEMBL361497	D95
CHEMBL204086	C3M
CHEMBL3793603	5BH
CHEMBL1173337	IFS
CHEMBL1615278	WGZ
CHEMBL3752386	QNS
CHEMBL3763993	5R8
CHEMBL376505	K25
CHEMBL1230558	7C1
CHEMBL14126	03V
CHEMBL663	VJJ
CHEMBL494283	5BD
CHEMBL1876554	P8S
CHEMBL80254	1AB
CHEMBL3586688	J5I
CHEMBL3815166	6Q7
CHEMBL2204995	A97
CHEMBL183682	187
CHEMBL257695	ATM
CHEMBL3265335	2X5
CHEMBL1235716	ROP
CHEMBL1159661	LDY
CHEMBL1762546	IPV
CHEMBL1232387	DTI
CHEMBL1324	TCW
CHEMBL489347	MT9
CHEMBL3116399	2HL
CHEMBL574782	OYS
CHEMBL539379	2FY
CHEMBL305178	084
CHEMBL288114	GDE
CHEMBL1401176	8T7
CHEMBL221484	RAJ
CHEMBL222863	OBN
CHEMBL266540	JPZ
CHEMBL236573	347
CHEMBL1221534	RR8
CHEMBL247042	4C4
CHEMBL3581121	4KK
CHEMBL1403931	OQR
CHEMBL14687	POL
CHEMBL471184	PWH
CHEMBL510300	JZP
CHEMBL555840	4GH
CHEMBL1232569	ES3
CHEMBL606552	D5E
CHEMBL3785892	5WL
CHEMBL357057	NM1
CHEMBL2204111	G1W
CHEMBL3809271	LNN
CHEMBL40422	PLU
CHEMBL285527	2AN
CHEMBL3235352	2R6
CHEMBL2431799	1UW
CHEMBL2058997	AJ1
CHEMBL1235722	RP5
CHEMBL3940890	16V
CHEMBL76232	FGA
CHEMBL76232	DGL
CHEMBL67955	NA3
CHEMBL382372	CHG
CHEMBL2011981	0KM
CHEMBL24038	DRF
CHEMBL573306	11F
CHEMBL62836	950
CHEMBL62836	133
CHEMBL1551934	X66
CHEMBL75094	PN0
CHEMBL1236749	X1E
CHEMBL411930	K10
CHEMBL1078534	ANB
CHEMBL109952	VAC
CHEMBL3818649	W30
CHEMBL1234201	MAA
CHEMBL464854	3MJ
CHEMBL1809211	PMJ
CHEMBL282059	I0P
CHEMBL1236532	UB2
CHEMBL1230726	A53
CHEMBL2407766	1UH
CHEMBL3233606	S0F
CHEMBL3125521	35T
CHEMBL2087004	LCT
CHEMBL469086	DJR
CHEMBL3318801	IQW
CHEMBL48185	MME
CHEMBL381806	008
CHEMBL99842	HDU
CHEMBL252535	287
CHEMBL88611	H33
CHEMBL335280	83U
CHEMBL3394238	TXW
CHEMBL3753562	XBU
CHEMBL465040	27H
CHEMBL1230698	A29
CHEMBL165	STL
CHEMBL1173	IUR
CHEMBL237500	356
CHEMBL404658	5CD
CHEMBL1910963	NX5
CHEMBL834	210
CHEMBL87285	AOI
CHEMBL404038	25L
CHEMBL104	CL6
CHEMBL169526	YSH
CHEMBL594972	M08
CHEMBL2152433	N6L
CHEMBL76739	2AS
CHEMBL324609	8HS
CHEMBL308745	BHH
CHEMBL104937	675
CHEMBL2431088	1XA
CHEMBL2420670	1QR
CHEMBL1258904	2RV
CHEMBL83116	PCQ
CHEMBL3752964	89M
CHEMBL3233140	2TW
CHEMBL24547	153
CHEMBL2409696	AZ6
CHEMBL75680	ALH
CHEMBL48109	CK4
CHEMBL1329004	45D
CHEMBL31215	JD7
CHEMBL2094355	S0I
CHEMBL596009	4BX
CHEMBL1547	VIB
CHEMBL1229560	IU
CHEMBL1230958	ALY
CHEMBL3948237	K67
CHEMBL115950	7WV
CHEMBL468622	SZ4
CHEMBL430879	4TZ
CHEMBL478401	GHX
CHEMBL2071612	0VN
CHEMBL2159141	JAK
CHEMBL3183545	6J1
CHEMBL1230507	6MZ
CHEMBL117658	CT2
CHEMBL1231453	BPZ
CHEMBL50483	LPH
CHEMBL458603	CID
CHEMBL552941	E9M
CHEMBL1232596	EV2
CHEMBL2152903	I6X
CHEMBL3402959	3W6
CHEMBL116336	C2H
CHEMBL321691	ITU
CHEMBL2057915	2VL
CHEMBL1532768	23D
CHEMBL122972	ECB
CHEMBL1818050	RX0
CHEMBL3954836	8GY
CHEMBL179036	FT4
CHEMBL164138	RWJ
CHEMBL512172	685
CHEMBL127655	YHX
CHEMBL410834	PFH
CHEMBL1230333	4TB
CHEMBL3764185	51Y
CHEMBL1231334	BHL
CHEMBL3126119	LC6
CHEMBL136916	CHH
CHEMBL1929396	SKK
CHEMBL3990284	W7L
CHEMBL568874	R24
CHEMBL179330	241
CHEMBL3234634	5J2
CHEMBL233349	C95
CHEMBL490000	CAW
CHEMBL1236933	Z78
CHEMBL2048051	BXD
CHEMBL3318808	YGL
CHEMBL2314510	R2N
CHEMBL2059033	0MC
CHEMBL1738828	L7A
CHEMBL474637	JI3
CHEMBL3233607	S0G
CHEMBL2414426	QJ2
CHEMBL3735045	4YW
CHEMBL69863	PIT
CHEMBL508307	45B
CHEMBL1738742	404
CHEMBL2064557	N53
CHEMBL1738705	06J
CHEMBL383705	A3M
CHEMBL414948	25A
CHEMBL1684988	BMW
CHEMBL321038	SBX
CHEMBL133463	ACP
CHEMBL3125527	2SW
CHEMBL483995	CJH
CHEMBL2040562	581
CHEMBL130	CLM
CHEMBL465183	LAX
CHEMBL2331664	19P
CHEMBL2377828	07Z
CHEMBL303934	NMD
CHEMBL3400497	X8U
CHEMBL597890	L3L
CHEMBL106175	38T
CHEMBL564	P2Z
CHEMBL179732	F11
CHEMBL514794	PB4
CHEMBL2037017	09H
CHEMBL2251819	2E6
CHEMBL3828191	LF1
CHEMBL3416131	3Z7
CHEMBL221886	SIS
CHEMBL58832	41Q
CHEMBL58832	ASN
CHEMBL313405	ABZ
CHEMBL3422238	SI5
CHEMBL3941804	HL1
CHEMBL134537	D10
CHEMBL3814206	67S
CHEMBL601227	KOT
CHEMBL226545	ZCW
CHEMBL2347399	1MN
CHEMBL270527	ZEN
CHEMBL1230662	998
CHEMBL2152944	3FF
CHEMBL3233397	XH2
CHEMBL2387124	0X6
CHEMBL2165916	M86
CHEMBL525191	29L
CHEMBL3318496	Q0K
CHEMBL2419601	3W2
CHEMBL364797	NKO
CHEMBL3353018	3WN
CHEMBL41600	IPI
CHEMBL1235806	S58
CHEMBL3601223	4LH
CHEMBL1946956	3SF
CHEMBL1738946	Z87
CHEMBL489156	IC1
CHEMBL1230164	3NE
CHEMBL1905072	4EU
CHEMBL178616	413
CHEMBL3798030	4ZZ
CHEMBL71360	MGM
CHEMBL1234363	MLR
CHEMBL1910966	NXV
CHEMBL3186423	4N2
CHEMBL2178862	2OK
CHEMBL2418761	3DK
CHEMBL3891745	7FT
CHEMBL1160965	EG3
CHEMBL479960	4BG
CHEMBL1236744	X0V
CHEMBL517944	LK3
CHEMBL562875	5HK
CHEMBL1834968	59G
CHEMBL305107	SZL
CHEMBL3	NCT
CHEMBL451332	M28
CHEMBL1086880	JZK
CHEMBL1540	PE2
CHEMBL450917	7DV
CHEMBL336908	878
CHEMBL529838	ZYE
CHEMBL592131	MS4
CHEMBL165315	669
CHEMBL112362	381
CHEMBL266160	ARF
CHEMBL2316892	6P3
CHEMBL1234118	LY5
CHEMBL3577708	NFK
CHEMBL598194	X39
CHEMBL1950289	KBI
CHEMBL3917975	6XN
CHEMBL168634	NDT
CHEMBL1325849	9DH
CHEMBL1496674	A6H
CHEMBL12720	PZM
CHEMBL2313158	G8A
CHEMBL1209866	MDB
CHEMBL3354253	3KU
CHEMBL1232487	EEA
CHEMBL33468	7BD
CHEMBL3806115	69M
CHEMBL243731	910
CHEMBL1230051	35F
CHEMBL2088093	0S8
CHEMBL2420197	1WL
CHEMBL3121342	1ML
CHEMBL3770909	59N
CHEMBL27551	CLX
CHEMBL61745	1V4
CHEMBL1235858	SC4
CHEMBL2022995	DQ6
CHEMBL679	ALE
CHEMBL1289926	AXI
CHEMBL3991297	W7D
CHEMBL212522	A19
CHEMBL266497	SBI
CHEMBL2165017	0KO
CHEMBL280099	40N
CHEMBL1852419	CB8
CHEMBL526479	SM5
CHEMBL416301	H23
CHEMBL1213327	COA
CHEMBL214205	EMR
CHEMBL3354255	779
CHEMBL431555	FLT
CHEMBL3354183	3R1
CHEMBL226403	P4O
CHEMBL2261102	AQD
CHEMBL1331627	JNZ
CHEMBL1738861	PNY
CHEMBL304624	2RN
CHEMBL476351	GK6
CHEMBL2403888	2R8
CHEMBL564248	H21
CHEMBL1161949	AI7
CHEMBL446036	MDD
CHEMBL2152047	LTH
CHEMBL342070	IP8
CHEMBL1084625	D8G
CHEMBL496421	NGE
CHEMBL1236081	SUD
CHEMBL3780553	5Q2
CHEMBL43612	JUG
CHEMBL1233360	HMU
CHEMBL42423	4NC
CHEMBL3326654	3D8
CHEMBL274467	AC0
CHEMBL1234952	OEV
CHEMBL1324108	4FG
CHEMBL2420480	6FQ
CHEMBL409450	BRW
CHEMBL1233401	HQO
CHEMBL118	CEL
CHEMBL3298414	2SH
CHEMBL3251336	ANU
CHEMBL402605	LOG
CHEMBL2334324	1GG
CHEMBL3356889	2WK
CHEMBL3701289	32G
CHEMBL81558	6FZ
CHEMBL1968515	30G
CHEMBL2041080	D1I
CHEMBL157427	0CL
CHEMBL1922094	980
CHEMBL3949996	6QO
CHEMBL225986	MLT
CHEMBL552199	HBZ
CHEMBL1236349	TNV
CHEMBL595730	K8X
CHEMBL123985	14H
CHEMBL36	CP6
CHEMBL259175	C6Q
CHEMBL3416554	3ST
CHEMBL3125048	5H3
CHEMBL24164	GWM
CHEMBL3746293	3YO
CHEMBL1929207	P7A
CHEMBL468154	2H3
CHEMBL197550	A18
CHEMBL344637	ASO
CHEMBL259419	2MI
CHEMBL2042136	JUP
CHEMBL255237	POX
CHEMBL1234886	OXY
CHEMBL3940570	3Z9
CHEMBL1765959	RJW
CHEMBL501949	0WU
CHEMBL1232227	DHZ
CHEMBL1213403	G30
CHEMBL227123	LTN
CHEMBL1651153	52U
CHEMBL1222711	LGX
CHEMBL48339	BMM
CHEMBL119888	JKE
CHEMBL417799	SAU
CHEMBL3593715	JL9
CHEMBL3394242	QZ3
CHEMBL311498	KXN
CHEMBL1543	GSH
CHEMBL1927262	Q9G
CHEMBL288998	YEG
CHEMBL2207431	0YH
CHEMBL1232568	ES2
CHEMBL195368	MMA
CHEMBL188865	IHI
CHEMBL3601184	4L9
CHEMBL3086086	2F4
CHEMBL1684984	MMD
CHEMBL319144	M0N
CHEMBL137743	7DP
CHEMBL453280	HMO
CHEMBL409661	A2K
CHEMBL240597	JN3
CHEMBL584	1UN
CHEMBL405886	23C
CHEMBL1738719	2NQ
CHEMBL3265005	50H
CHEMBL3798256	5XJ
CHEMBL2414304	5BB
CHEMBL414640	KNI
CHEMBL219601	I02
CHEMBL360216	GIO
CHEMBL193156	L12
CHEMBL2152124	751
CHEMBL1983268	YMX
CHEMBL508461	PF3
CHEMBL447576	DI8
CHEMBL117545	0QE
CHEMBL3683753	8NQ
CHEMBL691	3WF
CHEMBL3746463	5JG
CHEMBL1161942	EJV
CHEMBL3315100	33J
CHEMBL485870	A8T
CHEMBL360356	D9Z
CHEMBL3799807	NJD
CHEMBL3977066	6CY
CHEMBL1235255	PG5
CHEMBL3299047	YL3
CHEMBL1233881	KS4
CHEMBL58343	AG2
CHEMBL457783	MZ8
CHEMBL218006	A21
CHEMBL26215	OC9
CHEMBL3393348	3FE
CHEMBL3297962	31Z
CHEMBL353861	INQ
CHEMBL1236759	X45
CHEMBL215226	GET
CHEMBL499979	E14
CHEMBL3585575	Q35
CHEMBL574780	1GO
CHEMBL1404017	5OZ
CHEMBL277148	7L4
CHEMBL206253	GAW
CHEMBL275098	Q3C
CHEMBL3828579	RJN
CHEMBL2365462	X2E
CHEMBL3775899	5UL
CHEMBL445304	3HA
CHEMBL1738881	QUY
CHEMBL595547	44A
CHEMBL3938208	69Z
CHEMBL72433	09S
CHEMBL269158	VGD
CHEMBL468583	BRJ
CHEMBL1230353	538
CHEMBL84242	FAC
CHEMBL26128	HPS
CHEMBL2414544	1K3
CHEMBL479207	DRJ
CHEMBL1614820	932
CHEMBL2402207	IQK
CHEMBL1234197	MA6
CHEMBL1229820	23Q
CHEMBL3903492	6A7
CHEMBL2030506	6UI
CHEMBL69330	FPP
CHEMBL1364	UEG
CHEMBL42743	TYK
CHEMBL563168	ZZ6
CHEMBL207994	A42
CHEMBL1201281	CL8
CHEMBL1231533	BYM
CHEMBL3410080	O43
CHEMBL3402960	3W3
CHEMBL207316	HL4
CHEMBL1095280	DEA
CHEMBL1800911	I2O
CHEMBL189796	D2K
CHEMBL1412642	K0G
CHEMBL566	URA
CHEMBL211501	AWB
CHEMBL134702	NBU
CHEMBL522806	MOY
CHEMBL174324	13D
CHEMBL415306	API
CHEMBL6993	AQO
CHEMBL17	I7A
CHEMBL1939501	5MA
CHEMBL1682202	BT9
CHEMBL2420978	3ZE
CHEMBL436837	HBM
CHEMBL1376995	41N
CHEMBL151062	SS2
CHEMBL422	TFP
CHEMBL1230817	AD2
CHEMBL391348	8NY
CHEMBL2164318	0MN
CHEMBL55140	3YQ
CHEMBL3798866	G8Z
CHEMBL427286	4HX
CHEMBL225304	AGU
CHEMBL2443189	E1G
CHEMBL1229873	2AA
CHEMBL121915	IWD
CHEMBL3958947	5QK
CHEMBL134994	R16
CHEMBL1229585	0MO
CHEMBL1738754	786
CHEMBL3301620	83J
CHEMBL184410	BRB
CHEMBL595014	LEC
CHEMBL1161998	13P
CHEMBL2035656	7PQ
CHEMBL3401551	0SS
CHEMBL175970	CYQ
CHEMBL1269245	R8G
CHEMBL1163084	VMS
CHEMBL1234931	OCG
CHEMBL304009	2EC
CHEMBL112462	5MI
CHEMBL360563	43P
CHEMBL576976	52V
CHEMBL115668	9TS
CHEMBL3797442	T86
CHEMBL1881194	NRF
CHEMBL3775994	5V0
CHEMBL443239	L01
CHEMBL2420909	SIJ
CHEMBL3928932	7GZ
CHEMBL134022	BZC
CHEMBL1232591	ETT
CHEMBL219568	GUN
CHEMBL1223458	X8E
CHEMBL3237626	2L1
CHEMBL3613794	2J6
CHEMBL3634880	D41
CHEMBL1232797	FOA
CHEMBL1604654	04R
CHEMBL582878	3IB
CHEMBL3613953	58W
CHEMBL1895916	2BX
CHEMBL466323	643
CHEMBL1651152	ESE
CHEMBL1825106	M0T
CHEMBL211614	FBR
CHEMBL281795	RRS
CHEMBL255305	KLV
CHEMBL3781319	5SU
CHEMBL3298016	ITE
CHEMBL164449	7ZE
CHEMBL3126113	LC3
CHEMBL1230597	829
CHEMBL317037	EPS
CHEMBL2326884	1FE
CHEMBL1235543	PYV
CHEMBL3426614	C7W
CHEMBL3110227	SQ9
CHEMBL3890847	1VX
CHEMBL101263	4NB
CHEMBL2347186	1H5
CHEMBL56053	IIL
CHEMBL127336	32Z
CHEMBL260747	F27
CHEMBL2377820	26Z
CHEMBL477	ADN
CHEMBL1741573	1U3
CHEMBL1233804	K54
CHEMBL220896	IP6
CHEMBL3577877	4F2
CHEMBL87647	185
CHEMBL456	EAA
CHEMBL3605919	29M
CHEMBL2177858	AVQ
CHEMBL220529	GS5
CHEMBL3780706	EB7
CHEMBL3775669	5WX
CHEMBL1938400	YIS
CHEMBL1233965	LC2
CHEMBL1075800	BD7
CHEMBL181244	10B
CHEMBL2431456	28Q
CHEMBL1076555	UUL
CHEMBL2387464	1OC
CHEMBL1198191	24U
CHEMBL191334	NUT
CHEMBL3754283	5DF
CHEMBL268354	Q24
CHEMBL2042885	HH6
CHEMBL1213169	ZZQ
CHEMBL1689139	HI0
CHEMBL423707	GLC
CHEMBL1091916	LT6
CHEMBL566515	L66
CHEMBL3355730	30T
CHEMBL1566	QPS
CHEMBL148169	541
CHEMBL1232397	DUP
CHEMBL1186230	2BF
CHEMBL1923468	FI1
CHEMBL1235432	PRF
CHEMBL2179277	0YB
CHEMBL1076479	H00
CHEMBL1236677	VNI
CHEMBL1236378	TPS
CHEMBL374107	AZG
CHEMBL109962	SEC
CHEMBL571066	B57
CHEMBL384467	DEX
CHEMBL1023	9RA
CHEMBL3986871	75O
CHEMBL1256568	MD6
CHEMBL1643306	6LU
CHEMBL1772	4HP
CHEMBL122264	2A6
CHEMBL1950808	2JL
CHEMBL3526249	6DR
CHEMBL1231372	BK3
CHEMBL1233735	JDR
CHEMBL3091502	6XS
CHEMBL3969394	I5R
CHEMBL3884982	5A9
CHEMBL1230584	7PP
CHEMBL3310152	IK9
CHEMBL102970	PXL
CHEMBL25186	300
CHEMBL3356559	3P2
CHEMBL170408	FNA
CHEMBL215769	ED2
CHEMBL610181	D09
CHEMBL1232805	FOT
CHEMBL227515	C5G
CHEMBL3764071	4U0
CHEMBL105532	4PP
CHEMBL569654	3TO
CHEMBL1586798	I66
CHEMBL1835044	37G
CHEMBL175198	INX
CHEMBL116736	FMT
CHEMBL3415176	43C
CHEMBL23296	O90
CHEMBL1945163	DFS
CHEMBL415324	D27
CHEMBL1782306	19T
CHEMBL2207506	VEK
CHEMBL295124	BER
CHEMBL1747	TOY
CHEMBL3819543	6HP
CHEMBL3904183	64E
CHEMBL3408644	3AO
CHEMBL124881	0U9
CHEMBL3329562	P68
CHEMBL3823306	6BJ
CHEMBL561413	7UP
CHEMBL16783	1V1
CHEMBL1725944	X4B
CHEMBL36148	4YH
CHEMBL3343036	1S8
CHEMBL592901	8TE
CHEMBL1091588	57J
CHEMBL1672448	89P
CHEMBL109420	ZAM
CHEMBL267373	UNU
CHEMBL93087	CMI
CHEMBL3915997	R8C
CHEMBL3322327	26W
CHEMBL2431003	1UQ
CHEMBL243940	024
CHEMBL1277001	8SO
CHEMBL417804	2RQ
CHEMBL2420465	6FV
CHEMBL328139	FR7
CHEMBL417656	SMS
CHEMBL447878	NAG
CHEMBL1171	8FH
CHEMBL2419711	1XO
CHEMBL3586553	ZXM
CHEMBL212940	O1C
CHEMBL578406	GR6
CHEMBL473489	100
CHEMBL1221913	XBV
CHEMBL44657	EVP
CHEMBL3775900	4LQ
CHEMBL1738764	AS6
CHEMBL1236068	STD
CHEMBL3818307	XI1
CHEMBL473851	26B
CHEMBL392990	547
CHEMBL448515	KIA
CHEMBL3414692	FK1
CHEMBL228862	EMU
CHEMBL509064	4HG
CHEMBL1171204	1GK
CHEMBL1413378	JNP
CHEMBL3585455	NP8
CHEMBL228792	H35
CHEMBL286939	PTR
CHEMBL3770443	59T
CHEMBL1231671	CBU
CHEMBL16312	A63
CHEMBL279679	VG9
CHEMBL127	MEM
CHEMBL2169920	NH5
CHEMBL319244	QAP
CHEMBL495235	DPD
CHEMBL3798547	5MN
CHEMBL103581	176
CHEMBL366975	WM2
CHEMBL2403773	8T3
CHEMBL1615280	WWV
CHEMBL1788114	NPU
CHEMBL1362250	4HS
CHEMBL1213445	IFL
CHEMBL1234078	LPO
CHEMBL281812	SN2
CHEMBL1235157	PBR
CHEMBL3427509	4C6
CHEMBL70421	ACV
CHEMBL1231909	CPU
CHEMBL270948	1Q5
CHEMBL3134131	1VZ
CHEMBL1232392	DTV
CHEMBL222079	4QC
CHEMBL2107821	A3V
CHEMBL16102	LNK
CHEMBL1508	68P
CHEMBL542	PAB
CHEMBL512341	330
CHEMBL1405	J3Z
CHEMBL337301	83G
CHEMBL379218	SS3
CHEMBL563458	LZI
CHEMBL1323288	FXE
CHEMBL443355	G37
CHEMBL587723	AEE
CHEMBL1235440	PRS
CHEMBL3359091	WHH
CHEMBL1088070	L00
CHEMBL313378	H5J
CHEMBL1330545	JMM
CHEMBL220940	M5T
CHEMBL3629013	50F
CHEMBL577934	DX8
CHEMBL324769	81J
CHEMBL2426565	2Y0
CHEMBL1231347	BIG
CHEMBL1869836	0OO
CHEMBL433921	INL
CHEMBL46403	STE
CHEMBL757	6VW
CHEMBL1236909	YOF
CHEMBL112953	PU1
CHEMBL2036502	U53
CHEMBL374975	FUA
CHEMBL429733	716
CHEMBL272997	P43
CHEMBL414883	RDC
CHEMBL299001	SBN
CHEMBL1469026	K0V
CHEMBL188762	YUN
CHEMBL67791	AZE
CHEMBL1232684	FCL
CHEMBL1162298	XC5
CHEMBL522782	5LU
CHEMBL3792975	5BG
CHEMBL2152430	S28
CHEMBL3233049	2U6
CHEMBL269058	2IM
CHEMBL1233655	IQX
CHEMBL2368299	FDU
CHEMBL506969	12I
CHEMBL1232907	G2N
CHEMBL1921972	FBF
CHEMBL594575	K68
CHEMBL3775752	60R
CHEMBL215152	YJA
CHEMBL375471	K55
CHEMBL229301	BZJ
CHEMBL2179109	G29
CHEMBL3092402	HNW
CHEMBL3884345	5AQ
CHEMBL371428	RHP
CHEMBL2322330	W2R
CHEMBL383144	6MD
CHEMBL484995	VGF
CHEMBL2322207	0N0
CHEMBL46931	JZ0
CHEMBL3907668	VSP
CHEMBL141079	7N7
CHEMBL151382	IY5
CHEMBL3818085	0PL
CHEMBL3596585	1EG
CHEMBL2169933	0B1
CHEMBL573887	BEC
CHEMBL185918	338
CHEMBL2333945	67P
CHEMBL3263587	28G
CHEMBL3126201	2S7
CHEMBL1315002	X67
CHEMBL483083	XEG
CHEMBL1299308	4VC
CHEMBL515638	GHV
CHEMBL16332	ZED
CHEMBL1235782	S1A
CHEMBL180071	EES
CHEMBL1232076	D4G
CHEMBL90825	46A
